,fold0,fold0-Y,fold0-Prediction,fold1,fold1-Y,fold1-Prediction,fold2,fold2-Y,fold2-Prediction,fold3,fold3-Y,fold3-Prediction,fold4,fold4-Y,fold4-Prediction,fold5,fold5-Y,fold5-Prediction,fold6,fold6-Y,fold6-Prediction,fold7,fold7-Y,fold7-Prediction,fold8,fold8-Y,fold8-Prediction,fold9,fold9-Y,fold9-Prediction
71,TSP-112-10-0-2375,1,1.0,TSP-108-1-2-1386,1,0.0,TSP-199-2-2-3434,1,1.0,TSP-70-5-3-4110,0,0.0,TSP-190-1-2-541,1,1.0,TSP-68-1-2-2982,0,0.0,TSP-41-5-1-205,0,0.0,TSP-171-7-0-2416,1,1.0,TSP-74-5-3-2606,0,1.0,TSP-37-5-3-2575,0,1.0
72,TSP-194-8-3-5447,1,1.0,TSP-189-1-1-43,1,1.0,TSP-77-3-2-1395,0,0.0,TSP-120-10-3-2338,1,0.0,TSP-121-3-3-1343,0,0.0,TSP-172-6-2-2225,0,1.0,TSP-130-5-1-775,1,1.0,TSP-179-9-0-2287,1,1.0,TSP-129-6-0-1418,1,1.0,TSP-74-2-1-421,1,0.0
73,TSP-76-2-1-3540,0,1.0,TSP-152-6-0-3256,1,1.0,TSP-85-7-0-792,0,0.0,TSP-170-3-1-3778,1,0.0,TSP-159-6-0-5359,1,1.0,TSP-166-5-0-2516,1,1.0,TSP-56-10-1-26,0,0.0,TSP-125-2-3-1463,1,0.0,TSP-168-2-3-3907,0,1.0,TSP-27-8-1-3875,0,0.0
74,TSP-149-3-2-1857,0,0.0,TSP-124-6-3-1457,1,0.0,TSP-155-10-2-4378,0,1.0,TSP-111-10-1-3927,0,0.0,TSP-194-6-3-3218,0,1.0,TSP-35-6-3-3196,0,1.0,TSP-200-8-3-2953,1,0.0,TSP-137-8-0-3644,1,1.0,TSP-150-8-2-1016,0,1.0,TSP-65-2-2-1602,0,0.0
75,TSP-135-8-3-4208,0,1.0,TSP-151-7-2-272,0,0.0,TSP-175-1-3-1590,1,1.0,TSP-195-7-3-605,1,1.0,TSP-136-7-0-4287,1,1.0,TSP-179-4-1-2762,1,0.0,TSP-166-7-3-1508,0,1.0,TSP-110-5-2-996,0,1.0,TSP-51-3-1-4586,0,0.0,TSP-107-4-1-1577,0,1.0
76,TSP-98-1-0-5737,1,0.0,TSP-121-2-3-3669,0,1.0,TSP-40-8-3-1639,1,0.0,TSP-153-7-2-741,1,0.0,TSP-117-9-1-221,1,0.0,TSP-26-8-3-3963,0,1.0,TSP-81-10-1-1831,0,1.0,TSP-110-10-3-409,0,1.0,TSP-63-6-0-2277,0,1.0,TSP-56-10-1-820,0,0.0
77,TSP-198-6-0-704,1,1.0,TSP-171-9-1-4363,1,1.0,TSP-194-7-2-1066,0,1.0,TSP-181-4-2-3330,1,1.0,TSP-184-3-1-4275,1,1.0,TSP-24-3-1-1875,0,0.0,TSP-43-5-3-2845,0,1.0,TSP-31-6-1-973,0,0.0,TSP-95-7-2-2668,0,1.0,TSP-77-8-3-2561,0,1.0
78,TSP-164-9-2-60,1,1.0,TSP-122-10-2-1940,0,0.0,TSP-187-2-3-1641,0,1.0,TSP-158-1-1-1282,1,1.0,TSP-171-3-3-2221,0,1.0,TSP-58-6-1-3935,0,0.0,TSP-92-10-1-3611,0,0.0,TSP-78-4-0-1956,0,1.0,TSP-24-5-3-1942,1,1.0,TSP-147-2-0-5130,1,1.0
79,TSP-135-1-1-5152,1,1.0,TSP-74-10-2-268,0,0.0,TSP-171-7-0-1356,1,1.0,TSP-41-8-2-2441,1,1.0,TSP-142-4-2-1136,0,1.0,TSP-172-6-0-4957,1,1.0,TSP-199-6-0-276,1,1.0,TSP-40-4-1-1725,0,1.0,TSP-190-3-3-2591,0,0.0,TSP-23-10-0-439,1,0.0
80,TSP-157-1-2-1473,0,1.0,TSP-119-2-2-4575,1,0.0,TSP-182-4-1-5684,1,1.0,TSP-38-6-2-3391,0,0.0,TSP-108-2-3-1926,0,1.0,TSP-175-7-3-164,1,0.0,TSP-108-6-3-435,0,0.0,TSP-198-10-2-4074,1,1.0,TSP-128-8-2-2913,1,0.0,TSP-158-8-2-1578,0,0.0
81,TSP-47-5-1-4011,0,0.0,TSP-168-1-2-5190,1,1.0,TSP-67-10-0-583,0,0.0,TSP-132-3-2-5469,1,1.0,TSP-185-9-2-5532,1,1.0,TSP-124-4-0-957,1,1.0,TSP-149-9-2-3570,0,1.0,TSP-185-9-3-3055,1,0.0,TSP-192-3-2-1935,0,1.0,TSP-117-6-2-4341,0,1.0
82,TSP-48-10-0-1309,0,0.0,TSP-138-10-0-3308,1,0.0,TSP-46-1-0-4271,0,0.0,TSP-90-10-3-4453,0,1.0,TSP-120-8-0-3104,1,0.0,TSP-176-3-3-1605,0,0.0,TSP-32-8-1-2383,0,0.0,TSP-74-10-0-143,0,0.0,TSP-59-2-1-3367,0,0.0,TSP-90-6-0-1253,0,0.0
83,TSP-187-3-0-1460,1,1.0,TSP-61-8-3-2562,0,0.0,TSP-50-2-0-845,0,0.0,TSP-48-6-3-5092,1,0.0,TSP-65-3-0-474,0,1.0,TSP-130-9-0-4968,1,1.0,TSP-45-5-2-4280,1,1.0,TSP-49-9-0-3946,0,0.0,TSP-178-3-3-42,1,1.0,TSP-121-2-3-3235,0,1.0
84,TSP-152-2-3-3124,0,0.0,TSP-165-3-3-853,0,0.0,TSP-157-3-2-4925,1,1.0,TSP-112-7-3-1432,1,1.0,TSP-169-8-2-2087,0,0.0,TSP-120-8-2-5668,1,0.0,TSP-162-6-0-3598,1,1.0,TSP-156-9-0-1584,1,1.0,TSP-73-4-0-4307,0,1.0,TSP-42-9-3-1320,0,1.0
85,TSP-153-9-2-4235,1,0.0,TSP-160-10-3-2187,0,1.0,TSP-123-4-0-4410,1,1.0,TSP-126-3-2-3502,1,1.0,TSP-59-5-3-417,0,0.0,TSP-123-4-2-4891,1,1.0,TSP-112-8-0-414,1,0.0,TSP-155-9-2-152,0,1.0,TSP-30-3-0-1260,0,1.0,TSP-116-10-1-3523,1,0.0
86,TSP-40-7-2-215,1,0.0,TSP-98-1-3-5068,1,0.0,TSP-63-9-3-659,1,0.0,TSP-145-9-3-30,1,0.0,TSP-162-3-3-2621,0,1.0,TSP-135-5-3-3549,0,0.0,TSP-68-7-0-4227,0,1.0,TSP-22-3-1-3313,0,0.0,TSP-74-10-1-2652,0,1.0,TSP-187-10-3-2740,0,1.0
87,TSP-32-3-0-2770,0,0.0,TSP-131-3-0-3260,1,0.0,TSP-141-7-2-585,0,0.0,TSP-30-2-2-5717,1,0.0,TSP-180-2-0-4866,1,1.0,TSP-185-9-0-4069,1,1.0,TSP-50-8-3-1526,0,0.0,TSP-59-7-3-260,0,0.0,TSP-55-4-2-570,0,1.0,TSP-104-6-3-3841,0,1.0
88,TSP-36-8-3-1298,0,0.0,TSP-113-10-0-1544,1,1.0,TSP-128-10-2-4456,1,1.0,TSP-114-7-3-1349,1,0.0,TSP-171-7-0-523,1,1.0,TSP-144-1-3-4496,0,0.0,TSP-162-3-2-4450,0,0.0,TSP-123-10-0-3653,1,0.0,TSP-49-2-0-593,0,1.0,TSP-86-2-2-1644,1,0.0
89,TSP-129-5-1-5434,1,1.0,TSP-171-4-0-2638,1,0.0,TSP-91-5-0-1474,1,0.0,TSP-173-3-1-872,1,1.0,TSP-71-1-2-1288,0,1.0,TSP-98-1-0-3316,0,0.0,TSP-39-5-2-933,1,1.0,TSP-159-4-2-3845,0,1.0,TSP-24-9-1-1281,0,0.0,TSP-191-3-3-3048,1,0.0
90,TSP-185-2-0-1291,1,1.0,TSP-195-6-1-2856,1,1.0,TSP-82-7-1-1332,0,1.0,TSP-38-9-2-233,0,0.0,TSP-130-9-1-242,1,0.0,TSP-143-9-3-3115,0,1.0,TSP-179-4-0-702,1,1.0,TSP-157-5-2-827,1,1.0,TSP-58-4-0-1090,0,1.0,TSP-156-1-3-4018,1,1.0
91,TSP-129-9-3-2589,0,1.0,TSP-130-9-2-3428,0,1.0,TSP-95-7-0-4478,0,0.0,TSP-63-2-1-1243,0,1.0,TSP-56-8-3-2980,1,0.0,TSP-55-8-1-2632,0,0.0,TSP-46-3-3-2846,0,1.0,TSP-59-1-2-1476,0,0.0,TSP-128-9-1-2864,1,1.0,TSP-196-2-3-4477,1,0.0
92,TSP-129-6-0-4319,1,0.0,TSP-75-5-3-2165,0,0.0,TSP-39-1-2-4257,1,1.0,TSP-24-7-2-2427,0,0.0,TSP-132-6-2-1603,0,0.0,TSP-138-9-2-4323,0,0.0,TSP-67-8-0-3609,0,0.0,TSP-48-8-3-3851,0,0.0,TSP-168-1-0-3604,1,1.0,TSP-86-7-0-4312,0,0.0
93,TSP-150-5-1-3652,1,0.0,TSP-46-9-3-620,0,0.0,TSP-185-8-1-4861,1,1.0,TSP-195-5-2-2061,1,0.0,TSP-82-3-2-3970,0,0.0,TSP-65-7-3-1546,1,1.0,TSP-164-4-0-569,1,1.0,TSP-175-1-2-1866,1,0.0,TSP-112-8-2-3982,0,0.0,TSP-178-2-0-2481,1,1.0
94,TSP-179-2-1-5303,1,0.0,TSP-194-5-1-1844,1,1.0,TSP-26-3-3-2865,0,0.0,TSP-57-5-1-1874,0,1.0,TSP-169-8-0-1928,1,0.0,TSP-192-6-0-5071,1,1.0,TSP-114-6-3-56,0,0.0,TSP-48-6-3-3590,0,1.0,TSP-185-6-3-3889,0,1.0,TSP-37-8-1-1139,1,0.0
95,TSP-149-9-2-5562,1,1.0,TSP-117-3-3-2612,0,1.0,TSP-98-6-1-2493,0,1.0,TSP-181-9-2-771,0,0.0,TSP-191-5-3-1450,1,0.0,TSP-131-4-0-5408,1,1.0,TSP-159-7-0-3437,1,1.0,TSP-89-9-1-4176,0,1.0,TSP-147-1-2-5226,1,0.0,TSP-77-9-1-2458,0,1.0
96,TSP-140-7-3-1531,0,0.0,TSP-151-2-0-635,1,1.0,TSP-59-6-1-1517,0,0.0,TSP-57-3-3-699,1,1.0,TSP-182-10-0-1284,1,1.0,TSP-160-10-1-1053,1,1.0,TSP-183-4-1-2554,1,1.0,TSP-57-4-0-2855,0,1.0,TSP-188-10-0-4756,1,0.0,TSP-86-3-0-1671,0,1.0
97,TSP-139-1-0-5723,1,0.0,TSP-114-3-2-81,1,0.0,TSP-161-10-1-469,1,1.0,TSP-144-9-0-2257,1,1.0,TSP-197-3-2-54,1,0.0,TSP-84-5-2-1185,0,1.0,TSP-91-5-1-1946,0,0.0,TSP-117-9-2-1245,0,0.0,TSP-78-9-0-3380,0,1.0,TSP-176-8-2-354,0,1.0
98,TSP-169-9-1-3164,1,1.0,TSP-139-2-2-3349,0,1.0,TSP-63-3-0-2962,0,0.0,TSP-87-4-3-3210,0,1.0,TSP-191-8-2-1081,1,1.0,TSP-26-1-3-2381,1,1.0,TSP-126-4-0-5129,1,1.0,TSP-109-6-0-5594,1,1.0,TSP-115-2-0-2066,1,1.0,TSP-28-8-0-3193,0,1.0
99,TSP-167-4-2-2240,0,1.0,TSP-165-2-2-3668,1,1.0,TSP-38-2-3-3284,0,0.0,TSP-143-5-3-1897,0,1.0,TSP-46-5-1-761,0,0.0,TSP-48-9-3-5189,1,1.0,TSP-188-2-3-133,0,0.0,TSP-65-8-3-621,0,0.0,TSP-100-5-2-3496,1,0.0,TSP-70-7-2-1502,1,1.0
100,TSP-22-3-2-3472,1,1.0,TSP-168-6-1-565,1,0.0,TSP-175-8-1-4285,1,1.0,TSP-54-2-2-67,0,1.0,TSP-55-4-1-3150,0,0.0,TSP-73-9-0-988,0,1.0,TSP-128-7-2-20,0,0.0,TSP-158-10-3-4733,1,0.0,TSP-150-4-0-2775,1,0.0,TSP-22-2-0-2471,0,0.0
101,TSP-87-8-2-1200,0,0.0,TSP-121-3-1-5264,1,1.0,TSP-168-9-2-3311,1,0.0,TSP-53-6-1-705,1,0.0,TSP-100-4-3-1911,0,1.0,TSP-71-5-1-491,1,1.0,TSP-64-1-2-4172,0,0.0,TSP-141-5-2-3167,0,1.0,TSP-83-1-2-4472,0,0.0,TSP-34-2-0-1405,0,0.0
102,TSP-44-7-2-3444,0,0.0,TSP-35-1-0-2305,1,0.0,TSP-29-1-3-204,0,0.0,TSP-127-9-0-2579,1,1.0,TSP-190-6-1-4259,1,1.0,TSP-184-1-3-3049,0,1.0,TSP-199-7-3-2442,1,0.0,TSP-171-5-1-4137,1,1.0,TSP-192-6-3-4449,1,0.0,TSP-104-5-1-1850,0,1.0
103,TSP-57-8-2-501,0,0.0,TSP-197-9-3-3006,1,0.0,TSP-195-1-0-385,1,1.0,TSP-78-6-1-1455,0,1.0,TSP-151-1-2-3021,0,1.0,TSP-175-8-2-3277,0,0.0,TSP-45-8-1-3589,0,0.0,TSP-151-5-0-2238,1,1.0,TSP-34-10-0-2062,0,1.0,TSP-64-4-1-1614,0,1.0
104,TSP-173-10-2-5245,1,1.0,TSP-23-9-3-1486,0,1.0,TSP-61-10-0-413,0,0.0,TSP-178-9-2-2971,1,1.0,TSP-157-8-0-4006,1,0.0,TSP-186-2-2-2068,0,0.0,TSP-198-8-2-796,0,1.0,TSP-116-9-1-496,1,1.0,TSP-171-4-2-4974,1,1.0,TSP-112-2-1-5361,1,1.0
105,TSP-182-7-3-3038,0,0.0,TSP-55-9-3-991,0,0.0,TSP-61-7-2-3125,0,0.0,TSP-28-5-3-2840,1,1.0,TSP-44-4-0-2764,0,1.0,TSP-102-2-1-581,1,0.0,TSP-189-3-3-616,0,1.0,TSP-184-10-0-3175,1,1.0,TSP-164-5-1-5215,1,1.0,TSP-32-2-0-3912,0,1.0
106,TSP-154-10-3-644,0,1.0,TSP-139-6-2-3858,1,0.0,TSP-125-9-1-877,0,0.0,TSP-172-6-2-3762,1,0.0,TSP-138-5-2-850,1,0.0,TSP-61-7-3-459,0,0.0,TSP-20-6-2-214,0,0.0,TSP-170-2-0-1374,1,1.0,TSP-163-10-2-3080,0,0.0,TSP-45-8-0-4161,0,0.0
107,TSP-25-6-3-3533,1,0.0,TSP-51-3-3-3945,0,0.0,TSP-46-4-0-475,0,0.0,TSP-116-6-2-2186,0,0.0,TSP-153-4-1-5392,1,1.0,TSP-149-6-3-2349,1,0.0,TSP-23-8-1-442,0,0.0,TSP-62-4-0-5730,1,1.0,TSP-139-5-3-1896,0,1.0,TSP-153-9-3-720,0,0.0
108,TSP-162-2-0-3529,1,1.0,TSP-184-3-3-3580,1,0.0,TSP-112-6-0-3939,1,1.0,TSP-91-1-0-304,0,0.0,TSP-134-7-2-2687,0,0.0,TSP-138-6-1-3700,1,1.0,TSP-140-3-0-1490,1,1.0,TSP-165-5-0-2873,1,1.0,TSP-148-5-3-3978,0,1.0,TSP-145-1-0-1217,1,0.0
109,TSP-59-3-2-3803,0,1.0,TSP-72-9-3-1159,0,1.0,TSP-50-1-1-4560,0,0.0,TSP-185-9-0-1071,1,1.0,TSP-45-4-1-2098,0,0.0,TSP-172-1-0-1534,1,0.0,TSP-101-1-0-3596,1,0.0,TSP-76-3-0-779,0,1.0,TSP-98-6-2-818,1,0.0,TSP-161-1-3-1798,0,1.0
110,TSP-176-1-0-5592,1,1.0,TSP-38-6-1-2422,0,1.0,TSP-116-4-3-1557,0,1.0,TSP-52-10-0-891,0,0.0,TSP-172-8-1-2718,1,1.0,TSP-123-1-1-1337,0,1.0,TSP-128-2-1-4770,1,1.0,TSP-166-4-2-5259,1,1.0,TSP-55-9-2-1426,0,1.0,TSP-69-10-0-492,0,1.0
111,TSP-106-7-0-319,1,0.0,TSP-93-1-2-2275,0,0.0,TSP-128-2-2-1124,0,1.0,TSP-65-9-0-296,0,1.0,TSP-135-5-0-1391,1,1.0,TSP-65-10-1-2429,0,1.0,TSP-28-3-3-4085,0,1.0,TSP-106-7-2-858,0,0.0,TSP-171-4-3-3438,0,0.0,TSP-55-5-0-3522,0,0.0
112,TSP-95-1-1-2678,0,0.0,TSP-187-9-1-840,1,1.0,TSP-83-8-1-1981,0,0.0,TSP-173-10-1-5743,1,1.0,TSP-60-7-0-3599,0,1.0,TSP-94-5-1-1924,0,0.0,TSP-65-2-0-349,0,1.0,TSP-92-5-2-3618,1,0.0,TSP-82-2-0-2107,0,1.0,TSP-132-8-1-4095,1,1.0
113,TSP-54-10-0-2280,0,0.0,TSP-129-3-3-4571,0,1.0,TSP-195-7-1-3390,1,1.0,TSP-156-10-1-291,0,0.0,TSP-194-2-3-3866,1,1.0,TSP-121-4-0-2307,1,1.0,TSP-53-10-2-2670,0,0.0,TSP-95-6-1-3532,0,0.0,TSP-89-5-1-3608,0,1.0,TSP-182-5-1-4152,1,1.0
114,TSP-32-3-1-1155,0,1.0,TSP-121-3-1-408,0,1.0,TSP-51-4-3-3094,1,0.0,TSP-148-10-0-2231,1,0.0,TSP-158-7-0-2248,1,1.0,TSP-79-8-0-264,0,1.0,TSP-142-3-3-2424,0,1.0,TSP-136-10-3-815,0,0.0,TSP-181-9-1-1055,1,1.0,TSP-153-7-2-1799,0,0.0
115,TSP-96-10-0-3051,0,0.0,TSP-83-3-0-2824,0,1.0,TSP-92-2-0-1057,1,1.0,TSP-179-7-3-174,0,1.0,TSP-154-2-0-4513,1,1.0,TSP-188-3-0-521,1,1.0,TSP-125-1-0-499,1,0.0,TSP-76-4-3-2783,0,0.0,TSP-59-6-2-1049,0,0.0,TSP-181-4-3-5446,1,1.0
116,TSP-45-6-0-4098,0,1.0,TSP-87-8-3-4253,0,0.0,TSP-50-3-0-812,0,1.0,TSP-68-8-1-2835,0,1.0,TSP-117-9-0-1591,1,1.0,TSP-104-2-3-1424,0,1.0,TSP-61-9-1-2933,0,0.0,TSP-84-3-1-701,0,0.0,TSP-166-9-2-3573,0,0.0,TSP-80-2-2-1983,0,0.0
117,TSP-50-5-0-2963,0,1.0,TSP-191-10-2-4212,0,0.0,TSP-188-8-0-3400,1,1.0,TSP-130-1-2-3835,0,0.0,TSP-191-5-1-1157,1,1.0,TSP-180-9-0-240,1,1.0,TSP-148-8-2-907,1,1.0,TSP-128-4-0-4944,1,1.0,TSP-90-8-3-3378,0,1.0,TSP-79-4-2-897,0,0.0
118,TSP-160-8-0-3424,1,1.0,TSP-64-3-2-4414,1,0.0,TSP-49-2-1-1051,0,0.0,TSP-172-10-2-1130,0,1.0,TSP-136-2-1-979,0,1.0,TSP-64-9-0-2003,0,0.0,TSP-33-10-1-188,0,0.0,TSP-129-9-3-386,1,0.0,TSP-157-2-0-831,1,1.0,TSP-172-9-3-5699,1,0.0
119,TSP-113-4-3-4067,0,0.0,TSP-137-3-3-2104,1,1.0,TSP-89-8-3-46,0,0.0,TSP-193-7-0-2691,1,1.0,TSP-24-10-0-3759,0,1.0,TSP-79-7-0-3099,0,1.0,TSP-197-10-3-4921,1,1.0,TSP-141-3-2-2526,0,0.0,TSP-140-7-0-5039,1,0.0,TSP-105-9-3-2413,1,1.0
120,TSP-187-2-0-3514,1,1.0,TSP-181-9-1-2546,1,0.0,TSP-183-1-0-4567,1,1.0,TSP-165-1-0-5762,1,1.0,TSP-24-4-2-3824,1,1.0,TSP-49-5-0-975,0,0.0,TSP-191-3-3-1800,1,1.0,TSP-89-3-1-436,1,0.0,TSP-34-3-3-321,1,0.0,TSP-187-4-1-4719,1,1.0
121,TSP-165-5-0-798,1,1.0,TSP-48-7-1-682,0,1.0,TSP-184-5-2-890,0,0.0,TSP-89-6-2-2057,0,1.0,TSP-27-4-0-4019,0,1.0,TSP-154-4-0-2818,1,1.0,TSP-83-5-1-3881,0,1.0,TSP-78-3-1-2927,0,1.0,TSP-163-4-3-92,0,1.0,TSP-67-4-2-4119,0,1.0
122,TSP-134-4-3-3326,0,0.0,TSP-160-2-3-3504,1,1.0,TSP-164-2-3-5138,1,0.0,TSP-181-4-2-1018,0,1.0,TSP-86-9-2-3581,1,0.0,TSP-104-7-3-2681,0,1.0,TSP-106-5-1-770,1,0.0,TSP-80-10-0-861,0,1.0,TSP-180-9-0-5779,1,1.0,TSP-34-10-3-4461,1,1.0
123,TSP-185-5-0-3402,1,1.0,TSP-53-9-2-5867,1,1.0,TSP-102-10-3-1629,0,0.0,TSP-153-7-1-5783,1,1.0,TSP-133-5-2-2706,1,1.0,TSP-132-4-3-2787,0,1.0,TSP-103-1-3-1527,0,0.0,TSP-120-2-0-985,1,0.0,TSP-43-1-1-4515,0,0.0,TSP-165-10-1-5738,1,1.0
124,TSP-111-9-1-1377,0,1.0,TSP-81-6-2-2877,1,1.0,TSP-153-4-1-2988,1,1.0,TSP-72-2-1-2714,0,1.0,TSP-84-2-3-1900,0,0.0,TSP-153-2-1-683,1,1.0,TSP-139-10-0-5389,1,1.0,TSP-73-10-3-695,1,0.0,TSP-190-3-0-5236,1,1.0,TSP-162-10-0-1609,1,1.0
125,TSP-55-6-2-2811,1,1.0,TSP-142-9-2-2358,0,1.0,TSP-44-10-0-3639,1,1.0,TSP-131-3-0-4118,1,1.0,TSP-155-7-3-1785,1,1.0,TSP-194-10-3-3413,0,1.0,TSP-93-5-0-1237,1,1.0,TSP-120-6-0-1994,1,0.0,TSP-144-6-3-2216,0,1.0,TSP-182-3-1-3908,1,1.0
126,TSP-47-3-0-2884,0,0.0,TSP-188-9-0-5505,1,0.0,TSP-67-5-1-3620,0,0.0,TSP-181-5-3-1495,0,1.0,TSP-61-4-0-2192,0,1.0,TSP-154-10-0-1073,1,1.0,TSP-22-8-2-3936,1,1.0,TSP-29-2-3-3605,0,0.0,TSP-46-7-1-2637,0,0.0,TSP-57-2-1-4276,0,0.0
127,TSP-39-6-0-337,1,1.0,TSP-198-9-3-3574,1,0.0,TSP-179-1-2-3096,0,0.0,TSP-83-7-3-5824,1,1.0,TSP-109-2-0-4557,1,0.0,TSP-178-4-2-3451,0,0.0,TSP-42-9-1-4422,0,0.0,TSP-48-9-1-247,0,0.0,TSP-163-8-2-2304,0,1.0,TSP-157-1-0-2810,1,0.0
128,TSP-67-5-3-3043,0,0.0,TSP-29-9-0-4608,0,1.0,TSP-188-5-3-4112,0,1.0,TSP-168-5-3-284,0,0.0,TSP-49-8-2-574,0,0.0,TSP-151-9-1-3359,1,1.0,TSP-180-9-0-3896,1,0.0,TSP-177-2-0-5336,1,1.0,TSP-98-2-1-1943,1,1.0,TSP-133-8-2-4912,1,0.0
129,TSP-138-1-3-995,0,1.0,TSP-44-9-3-2437,1,0.0,TSP-104-8-1-3565,0,1.0,TSP-105-10-3-2767,0,1.0,TSP-120-6-1-3118,1,1.0,TSP-42-5-0-1903,0,1.0,TSP-196-4-0-118,1,0.0,TSP-41-1-3-2888,1,1.0,TSP-179-5-1-4228,1,1.0,TSP-173-8-2-4424,0,0.0
130,TSP-154-3-2-2705,1,1.0,TSP-38-6-1-919,0,0.0,TSP-77-4-3-1718,0,0.0,TSP-121-10-2-920,1,1.0,TSP-130-6-1-777,1,1.0,TSP-40-9-0-1246,0,1.0,TSP-174-6-3-1842,0,0.0,TSP-121-9-1-3344,1,1.0,TSP-112-1-2-1757,1,0.0,TSP-108-8-0-1922,0,0.0
131,TSP-72-8-1-2031,0,0.0,TSP-43-7-3-2959,0,1.0,TSP-192-8-1-5838,1,1.0,TSP-191-2-0-4361,1,1.0,TSP-86-7-2-579,1,1.0,TSP-62-8-0-5552,1,1.0,TSP-81-4-0-3338,0,1.0,TSP-122-7-2-4564,0,0.0,TSP-126-8-3-5341,1,0.0,TSP-64-6-1-1562,0,1.0
132,TSP-159-5-1-3512,1,1.0,TSP-85-3-1-2071,0,1.0,TSP-199-7-1-2245,1,1.0,TSP-179-4-3-2761,0,1.0,TSP-66-10-0-1514,0,0.0,TSP-99-8-3-1679,0,0.0,TSP-55-10-2-3198,0,0.0,TSP-176-9-0-5222,1,1.0,TSP-89-10-3-1597,0,0.0,TSP-194-7-1-527,1,1.0
133,TSP-114-1-2-1164,0,0.0,TSP-61-2-2-3261,0,0.0,TSP-148-8-1-2004,1,1.0,TSP-98-1-2-5177,1,1.0,TSP-136-3-1-1423,1,1.0,TSP-108-3-0-4156,1,1.0,TSP-193-10-3-1039,1,1.0,TSP-153-6-0-4325,1,1.0,TSP-184-8-0-2445,1,0.0,TSP-51-9-0-3091,0,0.0
134,TSP-183-8-1-640,1,1.0,TSP-146-3-1-2915,1,1.0,TSP-78-10-3-3666,0,0.0,TSP-129-8-1-8,1,1.0,TSP-96-5-3-5179,1,1.0,TSP-71-5-2-3328,0,0.0,TSP-163-2-1-5634,1,1.0,TSP-111-1-2-3399,0,0.0,TSP-98-3-1-3102,0,0.0,TSP-24-2-0-3992,0,0.0
135,TSP-68-5-0-3393,0,0.0,TSP-106-8-2-1865,0,0.0,TSP-183-10-3-5364,1,1.0,TSP-192-7-0-4738,1,1.0,TSP-20-2-0-2045,0,1.0,TSP-80-8-0-2597,0,1.0,TSP-56-4-1-3729,0,0.0,TSP-126-2-1-3033,0,1.0,TSP-171-10-3-2312,0,0.0,TSP-69-9-1-313,0,0.0
136,TSP-109-1-3-1888,1,0.0,TSP-127-5-1-218,1,1.0,TSP-93-6-1-1581,0,0.0,TSP-140-3-1-4746,1,1.0,TSP-130-8-2-4294,0,0.0,TSP-60-10-1-4084,0,0.0,TSP-194-9-3-1110,1,1.0,TSP-142-6-3-3371,0,0.0,TSP-155-5-1-1559,1,1.0,TSP-143-8-0-830,1,1.0
137,TSP-97-6-3-4134,1,1.0,TSP-59-3-2-1231,0,0.0,TSP-153-2-0-2082,1,1.0,TSP-160-2-1-1375,1,0.0,TSP-129-3-2-1672,0,1.0,TSP-195-10-0-1630,1,1.0,TSP-199-2-2-3366,1,0.0,TSP-150-8-2-3704,0,1.0,TSP-133-5-0-1638,1,1.0,TSP-40-3-1-1194,0,0.0
138,TSP-128-9-0-590,1,1.0,TSP-153-6-1-3849,1,0.0,TSP-196-7-2-185,1,0.0,TSP-70-9-1-384,0,1.0,TSP-129-1-2-2523,0,0.0,TSP-133-5-3-841,0,1.0,TSP-94-6-0-3650,0,0.0,TSP-197-10-3-2994,1,1.0,TSP-124-7-1-1658,1,1.0,TSP-96-1-0-440,0,0.0
139,TSP-136-8-1-2751,1,1.0,TSP-137-1-1-2162,1,1.0,TSP-138-8-2-1965,0,0.0,TSP-148-4-0-4233,1,1.0,TSP-57-3-1-448,0,0.0,TSP-27-9-0-292,0,1.0,TSP-123-3-2-4471,0,1.0,TSP-37-5-0-665,0,0.0,TSP-169-1-2-2081,1,1.0,TSP-184-9-2-5463,1,1.0
140,TSP-178-8-3-3068,1,0.0,TSP-183-7-2-3039,1,1.0,TSP-94-6-3-2328,1,0.0,TSP-71-6-1-1803,0,0.0,TSP-184-2-0-3336,1,0.0,TSP-104-6-0-778,1,1.0,TSP-192-5-2-4805,1,1.0,TSP-40-5-1-1754,0,0.0,TSP-73-5-3-3016,0,0.0,TSP-129-5-1-2354,1,1.0
141,TSP-131-1-1-2403,1,1.0,TSP-65-7-3-1766,0,0.0,TSP-27-2-2-3494,0,1.0,TSP-122-1-0-3302,1,1.0,TSP-186-7-1-2765,1,1.0,TSP-141-1-2-3531,0,1.0,TSP-75-5-1-3771,0,0.0,TSP-194-4-2-2075,0,1.0,TSP-94-6-3-1101,1,1.0,TSP-171-6-3-2234,1,0.0
142,TSP-53-3-1-1586,0,1.0,TSP-69-8-2-824,1,1.0,TSP-184-3-3-2058,1,0.0,TSP-169-5-3-1710,0,0.0,TSP-137-2-0-1414,1,1.0,TSP-195-2-3-5583,1,1.0,TSP-128-4-1-3768,1,0.0,TSP-155-6-2-2323,0,1.0,TSP-77-9-1-1950,1,0.0,TSP-83-9-0-2616,0,0.0
