,fold0,fold0-Y,fold0-Prediction,fold1,fold1-Y,fold1-Prediction,fold2,fold2-Y,fold2-Prediction,fold3,fold3-Y,fold3-Prediction,fold4,fold4-Y,fold4-Prediction,fold5,fold5-Y,fold5-Prediction,fold6,fold6-Y,fold6-Prediction,fold7,fold7-Y,fold7-Prediction,fold8,fold8-Y,fold8-Prediction,fold9,fold9-Y,fold9-Prediction
90,LF/28-229r344,1,1,DSATUR/79-1267r461,0,0,LF/82-2559r434,1,0,DSATUR/199-9484r660,0,0,DSATUR/189-2431r809,0,0,LF/77-2942r681,1,0,LF/140-9332r194,1,1,DSATUR/131-3686r800,0,0,LF/52-855r996,1,0,DSATUR/56-1018r844,0,1
91,LF/95-4456r675,1,0,LF/18-161r828,1,1,DSATUR/40-591r10,0,1,DSATUR/106-4626r230,0,0,LF/34-505r679,1,1,LF/92-1779r625,1,0,LF/142-1511r8,1,0,DSATUR/140-827r553,0,0,LF/14-49r587,1,1,DSATUR/127-7663r159,0,0
92,LF/116-931r187,1,0,DSATUR/175-14947r618,0,0,DSATUR/174-8300r295,0,0,DSATUR/146-9777r472,0,0,LF/23-232r548,1,1,LF/32-453r139,1,1,DSATUR/118-3645r649,0,0,DSATUR/157-7999r64,0,0,DSATUR/187-3386r858,0,0,LF/79-776r844,1,0
93,DSATUR/146-4806r199,0,0,DSATUR/50-656r944,0,0,DSATUR/168-8808r151,0,0,LF/76-2055r740,1,0,LF/17-79r870,1,1,DSATUR/179-5098r626,0,0,DSATUR/188-9061r160,0,0,DSATUR/55-1091r520,0,1,LF/78-1503r955,1,0,DSATUR/135-3843r403,0,0
94,DSATUR/71-1537r342,0,0,DSATUR/141-2619r488,0,0,DSATUR/180-14794r693,0,0,DSATUR/102-643r670,0,0,LF/137-1585r964,1,0,DSATUR/148-275r746,0,1,LF/17-81r54,1,1,DSATUR/151-1045r68,0,0,LF/86-2776r967,1,0,LF/11-25r907,1,1
95,LF/22-203r174,1,1,LF/27-28r791,1,1,DSATUR/154-7556r569,0,0,DSATUR/79-1916r192,0,0,LF/20-45r970,1,1,DSATUR/104-2881r338,0,0,DSATUR/124-411r543,0,1,LF/45-778r463,1,1,DSATUR/165-4107r993,0,0,LF/20-184r775,1,1
96,LF/76-1365r400,1,0,DSATUR/181-8386r827,0,0,DSATUR/114-2987r314,0,0,LF/28-192r678,1,1,DSATUR/68-510r910,0,1,LF/131-1084r223,1,0,DSATUR/63-1177r953,0,1,DSATUR/154-3710r21,0,0,LF/19-55r407,1,1,DSATUR/193-3604r358,0,0
97,LF/28-244r996,1,1,DSATUR/77-1300r790,0,0,LF/46-149r809,1,1,LF/169-241r499,1,1,DSATUR/110-2700r149,0,0,DSATUR/75-384r152,0,0,LF/56-1122r74,1,1,LF/105-5407r841,1,1,DSATUR/64-703r911,0,0,DSATUR/115-5596r894,0,0
98,LF/142-694r992,1,0,DSATUR/81-638r57,0,0,LF/14-14r674,1,1,DSATUR/14-39r410,0,1,LF/27-42r421,1,1,DSATUR/121-6069r70,0,0,LF/27-72r303,1,1,LF/128-8179r96,1,1,LF/110-2947r844,1,0,LF/67-326r54,1,1
99,LF/39-390r658,1,1,DSATUR/75-1563r903,0,0,LF/127-1320r216,1,0,DSATUR/152-10574r943,0,0,DSATUR/63-1692r721,0,1,LF/23-249r827,1,1,LF/33-231r660,1,1,LF/10-16r816,1,1,LF/111-6035r172,1,0,LF/46-807r465,1,1
100,LF/133-8490r931,1,0,DSATUR/113-4220r531,0,0,LF/30-118r439,1,1,LF/72-835r44,1,0,LF/99-965r426,1,0,LF/132-8705r418,1,0,LF/24-202r233,1,1,DSATUR/90-2112r97,0,0,DSATUR/67-1553r76,0,0,DSATUR/64-116r413,0,1
101,LF/69-1722r572,1,0,DSATUR/164-9907r312,0,0,LF/160-6480r980,1,0,DSATUR/199-13691r692,0,0,DSATUR/134-216r293,0,1,LF/85-660r23,1,0,LF/87-3777r552,1,1,DSATUR/40-112r679,0,1,DSATUR/140-2104r933,0,0,LF/100-243r402,1,1
102,DSATUR/133-2775r721,0,0,DSATUR/82-1270r187,0,0,LF/73-2593r312,1,1,DSATUR/196-9219r697,0,0,DSATUR/36-238r74,0,1,DSATUR/94-2139r660,0,0,DSATUR/31-58r668,0,1,LF/174-799r684,1,0,DSATUR/190-11005r525,0,0,DSATUR/182-4871r254,0,0
103,DSATUR/67-1337r431,0,0,DSATUR/53-1099r75,0,0,DSATUR/153-9096r688,0,0,DSATUR/181-5015r102,0,0,DSATUR/41-581r782,0,1,LF/138-7666r776,1,0,LF/146-10603r590,1,1,LF/32-133r788,1,1,LF/67-132r280,1,1,LF/25-238r793,1,1
104,LF/60-70r400,1,1,DSATUR/86-3347r842,0,0,DSATUR/139-6189r948,0,0,LF/165-13107r877,1,0,DSATUR/189-4143r324,0,0,LF/18-113r702,1,1,DSATUR/17-73r883,0,1,DSATUR/175-9943r16,0,0,DSATUR/77-387r133,0,1,LF/25-132r258,1,1
105,DSATUR/108-3836r976,0,0,DSATUR/37-274r356,0,1,LF/28-207r330,1,1,LF/38-669r292,1,1,DSATUR/186-1003r869,0,0,DSATUR/183-15830r59,0,0,DSATUR/109-4116r943,0,0,DSATUR/164-1457r7,0,0,LF/40-747r99,1,1,LF/42-850r321,1,1
106,DSATUR/183-14446r78,0,0,DSATUR/164-12979r217,0,0,DSATUR/134-5240r910,0,0,LF/81-3185r27,1,1,DSATUR/86-939r863,0,0,LF/37-508r815,1,1,LF/76-878r630,1,0,DSATUR/52-763r520,0,1,DSATUR/53-1200r532,0,1,LF/110-5969r508,1,1
107,DSATUR/136-2950r467,0,0,LF/25-283r755,1,1,LF/125-7728r256,1,0,DSATUR/89-3633r983,0,0,DSATUR/92-790r680,0,0,DSATUR/188-3971r39,0,0,LF/61-1245r517,1,1,LF/12-28r668,1,1,LF/140-3505r154,1,0,LF/194-670r161,1,0
108,DSATUR/188-11844r84,0,0,DSATUR/26-146r188,0,1,DSATUR/160-1358r386,0,0,LF/23-154r637,1,1,DSATUR/127-6094r80,0,0,DSATUR/129-2937r794,0,0,DSATUR/70-332r13,0,1,LF/155-4331r98,1,0,DSATUR/169-6510r688,0,0,DSATUR/128-1149r700,0,0
109,DSATUR/48-421r66,0,1,LF/23-112r48,1,1,DSATUR/128-2051r576,0,0,DSATUR/80-2376r444,0,0,DSATUR/79-2511r491,0,1,LF/37-593r765,1,1,DSATUR/126-3877r174,0,0,LF/52-264r495,1,1,LF/59-1018r882,1,0,LF/36-106r738,1,1
110,LF/36-195r936,1,1,DSATUR/172-12102r503,0,0,LF/15-50r694,1,1,LF/85-3007r316,1,0,DSATUR/69-1815r923,0,1,DSATUR/179-8707r369,0,0,LF/65-1046r770,1,1,LF/16-128r564,1,1,LF/159-12538r118,1,0,LF/75-631r519,1,0
111,DSATUR/147-739r729,0,0,DSATUR/166-9743r372,0,0,LF/85-1241r669,1,0,LF/38-308r110,1,1,LF/135-2111r637,1,0,LF/71-385r218,1,0,DSATUR/197-12668r659,0,0,DSATUR/75-619r797,0,0,LF/27-197r127,1,1,LF/119-6938r991,1,1
112,LF/30-165r554,1,1,DSATUR/84-2952r721,0,0,DSATUR/109-3810r137,0,0,DSATUR/77-533r88,0,0,DSATUR/122-5910r226,0,0,DSATUR/50-1177r717,0,1,LF/107-3639r610,1,0,LF/114-5847r285,1,1,DSATUR/47-758r338,0,1,DSATUR/76-1781r307,0,0
113,DSATUR/81-2798r850,0,0,DSATUR/48-417r543,0,0,DSATUR/15-65r935,0,1,DSATUR/109-839r561,0,0,LF/28-144r2,1,1,DSATUR/193-9458r844,0,0,LF/76-857r736,1,0,LF/49-251r740,1,1,DSATUR/171-13238r264,0,0,DSATUR/161-11945r5,0,0
114,DSATUR/115-1942r330,0,0,LF/162-12426r375,1,0,LF/76-2596r563,1,0,DSATUR/155-2094r20,0,0,DSATUR/121-2830r649,0,0,DSATUR/108-4746r150,0,0,LF/60-88r789,1,1,LF/145-2247r555,1,0,LF/109-4991r482,1,0,LF/92-1708r799,1,0
115,DSATUR/182-9681r347,0,0,LF/64-161r589,1,1,LF/168-585r505,1,1,LF/26-252r80,1,1,LF/45-211r234,1,1,DSATUR/174-12932r580,0,0,LF/154-4100r18,1,0,DSATUR/161-6301r457,0,0,LF/145-180r316,1,1,DSATUR/78-2072r969,0,0
116,DSATUR/149-720r652,0,0,LF/51-1127r406,1,0,DSATUR/116-2655r606,0,0,DSATUR/53-502r381,0,0,LF/52-1308r574,1,1,LF/58-667r394,1,0,DSATUR/39-505r133,0,1,LF/129-3395r691,1,0,LF/21-203r198,1,1,DSATUR/131-2859r246,0,0
117,DSATUR/127-5731r198,0,0,LF/63-255r221,1,1,DSATUR/173-9853r554,0,0,DSATUR/67-1526r467,0,0,DSATUR/143-7746r973,0,0,DSATUR/166-10448r848,0,0,LF/160-9578r343,1,0,LF/39-384r161,1,1,DSATUR/197-16493r526,0,0,DSATUR/110-5584r272,0,0
118,DSATUR/31-102r185,0,1,DSATUR/147-2403r98,0,0,DSATUR/185-9823r22,0,0,LF/82-738r40,1,0,DSATUR/163-9184r379,0,0,LF/48-93r206,1,1,LF/59-156r183,1,1,DSATUR/128-757r217,0,0,DSATUR/69-1499r50,0,0,LF/14-37r761,1,1
119,LF/15-111r760,1,1,DSATUR/142-241r68,0,1,DSATUR/175-3659r253,0,0,DSATUR/95-144r741,0,1,DSATUR/98-1856r72,0,0,LF/20-31r454,1,1,LF/67-747r984,1,0,LF/131-5618r356,1,0,LF/17-51r589,1,1,DSATUR/177-14871r344,0,0
120,LF/68-82r800,1,1,DSATUR/103-3378r340,0,0,LF/36-438r874,1,1,DSATUR/155-3913r687,0,0,DSATUR/151-6278r367,0,0,DSATUR/155-3159r813,0,0,LF/119-229r665,1,1,LF/21-30r459,1,1,DSATUR/35-233r636,0,1,LF/19-146r575,1,1
121,LF/134-279r739,1,1,LF/11-11r131,1,1,LF/140-2917r377,1,0,DSATUR/64-695r94,0,1,DSATUR/124-588r402,0,0,DSATUR/144-4761r852,0,0,LF/138-1450r155,1,0,DSATUR/119-6780r230,0,1,LF/197-9250r335,1,0,LF/101-3008r205,1,0
122,LF/55-1425r577,1,0,LF/53-565r779,1,0,DSATUR/178-3297r119,0,0,LF/93-159r360,1,1,DSATUR/84-1525r374,0,0,LF/72-857r806,1,0,LF/75-2782r431,1,1,LF/35-247r44,1,1,LF/37-649r424,1,1,DSATUR/158-2601r589,0,0
123,LF/50-1228r745,1,1,DSATUR/51-1026r10,0,0,DSATUR/58-417r63,0,1,DSATUR/193-12876r611,0,0,DSATUR/44-730r320,0,1,LF/26-74r907,1,1,LF/113-1492r18,1,0,LF/117-6815r658,1,1,LF/28-96r271,1,1,DSATUR/95-953r120,0,0
124,DSATUR/55-257r734,0,1,LF/47-59r53,1,1,DSATUR/185-4851r193,0,0,LF/113-5185r159,1,0,LF/52-62r80,1,1,LF/63-1817r283,1,0,LF/36-125r394,1,1,DSATUR/91-1739r771,0,0,DSATUR/51-1162r645,0,1,DSATUR/129-5604r488,0,0
125,LF/49-1197r171,1,1,LF/174-4006r133,1,0,LF/126-5385r385,1,0,LF/42-457r12,1,1,DSATUR/147-10213r873,0,1,DSATUR/158-7393r962,0,0,LF/26-29r370,1,1,LF/120-1565r569,1,0,DSATUR/128-3669r198,0,0,LF/31-472r330,1,1
126,LF/150-605r600,1,0,LF/69-1087r486,1,0,LF/80-3192r205,1,1,LF/32-39r960,1,1,DSATUR/45-176r783,0,1,DSATUR/157-6277r423,0,0,DSATUR/174-8223r927,0,0,DSATUR/88-3314r931,0,1,LF/185-882r291,1,0,DSATUR/40-176r816,0,1
127,DSATUR/73-501r191,0,0,LF/170-14372r167,1,0,DSATUR/125-3962r197,0,0,LF/20-167r833,1,1,DSATUR/44-59r192,0,1,DSATUR/109-1429r343,0,0,DSATUR/125-1017r194,0,0,DSATUR/27-237r21,0,1,DSATUR/90-684r662,0,0,LF/186-12503r841,1,0
128,DSATUR/48-263r626,0,1,DSATUR/110-4323r133,0,0,LF/66-2078r7,1,1,DSATUR/186-11776r154,0,0,DSATUR/196-14947r726,0,0,DSATUR/83-1125r503,0,0,LF/29-382r447,1,1,DSATUR/40-57r317,0,1,LF/89-2838r329,1,0,DSATUR/171-4306r397,0,0
129,DSATUR/127-3730r478,0,0,LF/123-6976r191,1,0,DSATUR/78-2935r270,0,1,DSATUR/16-21r161,0,1,LF/135-284r176,1,1,DSATUR/134-5896r818,0,0,DSATUR/144-3032r274,0,0,LF/10-35r509,1,1,LF/66-1858r239,1,0,LF/77-2511r276,1,0
130,DSATUR/162-11681r87,0,0,DSATUR/148-9298r895,0,0,DSATUR/46-748r545,0,1,LF/145-635r741,1,0,DSATUR/78-1649r547,0,1,LF/82-1905r995,1,0,DSATUR/198-15178r175,0,0,LF/63-1474r910,1,1,DSATUR/124-3844r793,0,0,LF/92-219r584,1,1
131,DSATUR/168-11343r591,0,0,LF/100-661r814,1,0,DSATUR/132-7216r514,0,0,LF/109-375r738,1,1,DSATUR/164-9177r192,0,0,DSATUR/148-6978r414,0,0,LF/17-121r394,1,1,LF/46-75r241,1,1,LF/131-5099r913,1,0,LF/13-22r536,1,1
132,LF/51-337r829,1,1,DSATUR/55-630r209,0,0,LF/170-13609r954,1,0,DSATUR/64-1404r857,0,0,LF/57-208r238,1,1,DSATUR/87-785r949,0,0,LF/55-1328r940,1,1,LF/73-2322r995,1,1,LF/11-15r951,1,1,DSATUR/92-1892r197,0,0
133,LF/40-785r262,1,1,DSATUR/135-1354r187,0,0,DSATUR/54-1077r480,0,1,LF/115-336r366,1,1,LF/102-948r204,1,0,LF/24-264r140,1,1,LF/22-160r846,1,1,DSATUR/180-9139r233,0,0,LF/136-8525r651,1,0,DSATUR/49-719r277,0,1
134,DSATUR/104-524r845,0,0,DSATUR/145-6031r321,0,0,LF/81-2749r118,1,0,LF/35-50r413,1,1,DSATUR/175-3272r392,0,0,DSATUR/31-260r619,0,1,LF/73-2322r190,1,1,LF/136-4188r178,1,0,LF/87-2224r199,1,0,LF/21-158r406,1,1
135,LF/42-853r851,1,1,DSATUR/98-488r660,0,0,DSATUR/101-2745r298,0,0,DSATUR/164-10277r450,0,0,DSATUR/34-44r134,0,1,DSATUR/24-127r468,0,1,DSATUR/179-15239r644,0,1,DSATUR/112-5264r33,0,0,LF/13-65r471,1,1,LF/36-634r740,1,1
136,LF/84-169r165,1,1,DSATUR/185-733r653,0,0,DSATUR/130-4024r725,0,0,DSATUR/192-10136r274,0,0,LF/107-1419r102,1,0,LF/25-144r714,1,1,DSATUR/178-3441r891,0,0,LF/77-1953r261,1,0,LF/31-358r559,1,1,LF/42-346r650,1,1
137,LF/10-20r55,1,1,DSATUR/165-434r293,0,1,LF/76-774r593,1,0,LF/52-527r299,1,0,LF/189-16755r536,1,1,DSATUR/62-1218r160,0,0,DSATUR/57-545r998,0,1,DSATUR/171-11815r277,0,0,DSATUR/151-6156r305,0,0,LF/12-35r489,1,1
138,DSATUR/163-4318r369,0,0,LF/27-216r394,1,1,LF/31-236r55,1,1,LF/12-31r144,1,1,DSATUR/107-1167r51,0,0,LF/35-95r134,1,1,DSATUR/50-83r400,0,1,LF/32-359r836,1,1,LF/159-5971r983,1,0,DSATUR/144-7474r654,0,0
139,LF/78-242r305,1,1,DSATUR/190-15469r681,0,0,LF/64-1277r498,1,0,DSATUR/85-2669r597,0,0,LF/23-238r53,1,1,LF/24-242r154,1,1,LF/195-200r929,1,1,LF/158-5119r89,1,0,DSATUR/113-378r827,0,1,LF/10-50r460,1,1
140,LF/159-12628r260,1,0,LF/13-41r717,1,1,DSATUR/168-5374r779,0,0,DSATUR/45-142r586,0,1,DSATUR/25-134r811,0,1,DSATUR/21-56r155,0,1,LF/137-7985r746,1,0,DSATUR/186-15513r628,0,0,DSATUR/180-3173r824,0,0,LF/99-296r502,1,1
141,DSATUR/101-4708r729,0,0,LF/57-570r955,1,0,LF/74-1582r494,1,0,DSATUR/53-641r4,0,1,LF/143-1585r454,1,0,DSATUR/118-5871r558,0,0,DSATUR/186-7311r152,0,0,DSATUR/148-7321r554,0,0,LF/77-1470r220,1,0,DSATUR/171-11442r152,0,0
142,LF/31-113r412,1,1,DSATUR/154-2781r410,0,0,DSATUR/112-3647r325,0,0,DSATUR/117-2484r986,0,0,DSATUR/63-1895r817,0,1,LF/27-361r101,1,1,DSATUR/48-1004r173,0,1,LF/48-696r943,1,1,DSATUR/56-292r753,0,1,LF/74-2415r53,1,1
143,DSATUR/190-11607r361,0,0,LF/60-104r425,1,1,DSATUR/57-1289r572,0,0,LF/114-3192r944,1,0,DSATUR/90-765r613,0,0,LF/20-76r572,1,1,DSATUR/76-1447r343,0,0,LF/68-2071r930,1,1,LF/34-533r685,1,1,LF/44-69r836,1,1
144,DSATUR/146-7863r622,0,0,LF/10-38r843,1,1,DSATUR/63-1785r582,0,1,DSATUR/112-2400r484,0,0,DSATUR/136-6963r927,0,0,DSATUR/114-1010r939,0,0,LF/77-2834r691,1,1,DSATUR/175-10877r885,0,0,LF/12-65r664,1,1,LF/166-1113r650,1,0
145,DSATUR/180-12595r282,0,0,DSATUR/143-7412r341,0,0,LF/81-1549r569,1,0,LF/24-218r126,1,1,DSATUR/30-366r912,0,1,LF/78-1127r182,1,0,LF/131-8484r776,1,1,DSATUR/32-331r632,0,1,LF/66-1134r455,1,0,DSATUR/88-1793r269,0,0
146,LF/26-51r401,1,1,DSATUR/41-716r708,0,0,DSATUR/145-4700r244,0,0,DSATUR/188-15300r462,0,0,LF/54-812r963,1,1,LF/102-213r371,1,1,DSATUR/56-239r514,0,1,LF/27-93r789,1,1,DSATUR/24-75r968,0,1,LF/19-140r786,1,1
147,LF/42-263r901,1,1,LF/100-1869r581,1,0,DSATUR/156-6875r153,0,0,LF/17-121r109,1,1,DSATUR/80-3041r291,0,1,DSATUR/169-1540r435,0,0,LF/87-309r534,1,1,LF/41-752r201,1,1,LF/34-293r355,1,1,DSATUR/21-164r791,0,1
148,LF/13-15r732,1,1,DSATUR/171-2313r26,0,0,LF/19-164r35,1,1,LF/106-692r305,1,0,DSATUR/152-7576r938,0,0,LF/178-1516r60,1,0,LF/98-2265r727,1,0,LF/21-26r60,1,1,LF/90-202r292,1,1,DSATUR/123-4910r598,0,0
149,LF/146-3336r83,1,0,LF/12-65r584,1,1,DSATUR/191-2733r305,0,0,LF/71-2211r952,1,1,LF/14-27r637,1,1,LF/138-8319r457,1,0,DSATUR/49-630r181,0,1,DSATUR/60-1220r931,0,1,DSATUR/75-2586r611,0,0,LF/113-2109r357,1,0
150,LF/25-52r350,1,1,DSATUR/65-1114r975,0,0,DSATUR/157-1849r485,0,0,LF/47-1041r891,1,1,LF/13-64r733,1,1,LF/89-993r111,1,0,LF/73-2027r115,1,1,DSATUR/194-13458r45,0,0,DSATUR/97-4360r760,0,0,LF/179-1824r170,1,0
151,DSATUR/91-2256r791,0,0,LF/70-1245r416,1,0,LF/52-54r300,1,1,DSATUR/37-422r893,0,1,LF/56-1055r884,1,1,LF/17-142r809,1,1,LF/29-67r34,1,1,LF/199-19140r137,1,1,DSATUR/153-6157r555,0,0,LF/66-2176r306,1,1
152,DSATUR/84-1313r619,0,0,LF/88-3544r781,1,0,DSATUR/77-2163r967,0,0,DSATUR/121-4578r459,0,0,DSATUR/152-7577r618,0,0,DSATUR/151-8723r691,0,0,LF/14-20r861,1,1,DSATUR/136-3015r27,0,0,DSATUR/147-8295r16,0,0,LF/22-227r867,1,1
153,DSATUR/119-3058r978,0,0,LF/16-108r219,1,1,DSATUR/122-2615r947,0,0,LF/53-456r565,1,1,DSATUR/180-3049r19,0,0,DSATUR/151-3628r843,0,0,LF/175-7413r290,1,0,DSATUR/76-2324r883,0,1,LF/72-1989r49,1,0,DSATUR/35-437r448,0,1
154,DSATUR/136-8340r729,0,0,DSATUR/102-1010r980,0,0,LF/33-471r597,1,1,DSATUR/195-15841r94,0,0,DSATUR/39-407r474,0,1,LF/42-155r523,1,1,DSATUR/75-430r8,0,1,LF/42-817r464,1,1,DSATUR/168-9572r126,0,0,DSATUR/125-901r30,0,0
155,DSATUR/109-5587r652,0,0,DSATUR/139-4975r228,0,0,LF/13-61r99,1,1,LF/123-2202r139,1,0,LF/79-804r205,1,0,DSATUR/185-10542r275,0,0,LF/115-6518r293,1,1,DSATUR/74-1906r842,0,0,DSATUR/103-2750r18,0,0,LF/98-1984r434,1,0
156,LF/12-33r972,1,1,DSATUR/192-17887r20,0,0,DSATUR/102-454r759,0,1,DSATUR/36-360r994,0,1,DSATUR/45-457r248,0,1,DSATUR/40-256r200,0,1,LF/97-787r221,1,0,DSATUR/197-12083r179,0,0,DSATUR/26-161r505,0,1,LF/37-93r554,1,1
157,LF/128-470r456,1,1,LF/91-4016r838,1,0,DSATUR/138-2811r354,0,0,DSATUR/150-10056r792,0,0,LF/17-92r549,1,1,DSATUR/193-12619r131,0,0,LF/117-2123r511,1,0,LF/24-131r38,1,1,DSATUR/176-8070r168,0,0,LF/70-708r238,1,0
158,LF/92-187r929,1,1,LF/86-1264r745,1,0,LF/109-5858r420,1,1,DSATUR/156-4906r470,0,0,LF/13-52r899,1,1,DSATUR/167-5573r241,0,0,LF/62-363r852,1,1,LF/82-336r638,1,1,LF/48-644r876,1,1,DSATUR/180-5292r752,0,0
159,LF/22-124r819,1,1,DSATUR/197-10575r669,0,0,DSATUR/194-15738r686,0,0,LF/115-6044r776,1,0,DSATUR/161-3624r65,0,0,LF/35-255r497,1,1,DSATUR/57-898r305,0,1,LF/101-3936r517,1,0,DSATUR/147-5775r843,0,0,DSATUR/157-7823r909,0,0
160,DSATUR/103-2695r872,0,0,LF/138-8824r71,1,0,LF/153-11632r90,1,1,DSATUR/85-2136r888,0,0,DSATUR/143-5541r998,0,0,LF/25-185r477,1,1,LF/129-8174r436,1,1,DSATUR/125-6268r2,0,0,DSATUR/139-4580r213,0,0,LF/28-245r371,1,1
161,LF/70-163r672,1,1,DSATUR/63-1861r207,0,0,DSATUR/67-1717r77,0,0,DSATUR/45-153r268,0,1,LF/41-617r21,1,1,LF/34-547r144,1,1,DSATUR/73-899r332,0,0,DSATUR/163-8735r877,0,0,LF/85-3163r384,1,0,DSATUR/100-2933r554,0,0
162,DSATUR/62-329r603,0,1,DSATUR/150-9618r947,0,0,DSATUR/106-4784r862,0,0,LF/118-275r504,1,1,DSATUR/100-4127r43,0,1,LF/29-34r656,1,1,DSATUR/33-151r433,0,1,LF/104-5327r397,1,1,DSATUR/180-11659r469,0,0,DSATUR/90-3635r189,0,1
163,LF/27-275r507,1,1,LF/25-267r370,1,1,DSATUR/151-8251r587,0,0,DSATUR/149-9815r484,0,0,LF/15-41r866,1,1,LF/108-3271r29,1,0,LF/146-8350r72,1,0,LF/91-2288r833,1,0,LF/54-665r508,1,0,LF/13-30r396,1,1
164,DSATUR/93-2886r449,0,0,DSATUR/110-2076r487,0,0,LF/18-156r339,1,1,DSATUR/177-7425r586,0,0,LF/40-753r829,1,1,LF/124-4097r994,1,0,DSATUR/140-2092r778,0,0,DSATUR/196-438r42,0,1,DSATUR/116-2402r612,0,0,DSATUR/159-6804r795,0,0
165,DSATUR/153-10523r375,0,0,DSATUR/104-2827r882,0,0,LF/42-847r578,1,1,LF/172-13370r93,1,0,LF/30-399r997,1,1,LF/194-17412r726,1,0,DSATUR/99-581r425,0,1,DSATUR/80-2222r171,0,0,LF/135-7166r879,1,0,DSATUR/150-5321r401,0,0
166,LF/22-168r111,1,1,LF/19-39r842,1,1,DSATUR/194-8946r787,0,0,LF/92-3309r766,1,0,LF/33-104r127,1,1,LF/27-211r998,1,1,DSATUR/126-3244r185,0,0,DSATUR/199-4049r237,0,0,LF/167-3096r505,1,0,DSATUR/79-2948r473,0,1
167,DSATUR/67-1127r807,0,0,DSATUR/86-116r372,0,1,LF/87-3704r857,1,1,LF/82-1219r270,1,0,LF/34-543r931,1,1,DSATUR/20-146r786,0,1,DSATUR/76-321r266,0,1,DSATUR/171-10382r979,0,0,LF/79-3021r866,1,1,DSATUR/119-2972r55,0,0
168,LF/33-220r978,1,1,LF/61-420r967,1,0,LF/89-984r38,1,0,LF/69-2093r872,1,0,DSATUR/53-1275r227,0,1,DSATUR/198-10043r433,0,0,DSATUR/187-14017r429,0,0,LF/116-391r365,1,1,DSATUR/194-3319r770,0,0,DSATUR/187-16679r75,0,0
169,DSATUR/147-10377r143,0,0,DSATUR/183-13876r904,0,0,LF/109-3812r517,1,0,DSATUR/170-4464r557,0,0,DSATUR/89-3612r625,0,1,DSATUR/149-4659r492,0,0,DSATUR/90-1714r782,0,0,LF/20-141r691,1,1,DSATUR/150-1880r250,0,0,LF/71-1690r186,1,0
170,DSATUR/88-3193r896,0,0,DSATUR/96-1491r837,0,0,DSATUR/175-13280r65,0,0,LF/81-3077r924,1,1,DSATUR/115-1510r384,0,0,LF/108-5786r455,1,0,DSATUR/162-4709r408,0,0,DSATUR/103-1994r887,0,0,DSATUR/43-595r530,0,1,LF/17-92r500,1,1
171,LF/13-18r49,1,1,LF/186-1015r984,1,0,DSATUR/58-1248r126,0,0,DSATUR/33-349r173,0,1,DSATUR/115-6484r899,0,1,DSATUR/177-9087r304,0,0,LF/116-4726r706,1,0,LF/11-28r214,1,1,LF/19-104r84,1,1,DSATUR/143-9692r721,0,0
172,DSATUR/94-3123r733,0,0,LF/25-169r49,1,1,LF/179-5267r813,1,0,LF/71-2507r801,1,1,DSATUR/194-10563r881,0,0,DSATUR/139-7610r101,0,0,DSATUR/184-14381r95,0,0,DSATUR/138-4520r967,0,0,LF/150-8615r632,1,0,LF/32-463r880,1,1
173,DSATUR/135-7084r850,0,0,DSATUR/46-654r638,0,0,LF/19-92r631,1,1,LF/43-334r344,1,1,LF/51-690r531,1,1,LF/68-1267r807,1,0,DSATUR/163-438r11,0,1,DSATUR/25-240r983,0,1,DSATUR/42-587r697,0,1,LF/114-4736r502,1,0
174,DSATUR/71-2012r128,0,0,DSATUR/142-9744r252,0,0,DSATUR/153-8510r427,0,0,LF/45-997r81,1,1,DSATUR/180-13390r965,0,0,LF/17-65r314,1,1,DSATUR/91-379r768,0,1,LF/159-7010r302,1,0,DSATUR/158-4013r688,0,0,DSATUR/129-1145r597,0,0
175,DSATUR/155-4151r540,0,0,DSATUR/97-2633r432,0,0,DSATUR/143-6192r858,0,0,LF/15-42r389,1,1,DSATUR/92-3414r838,0,1,LF/136-866r565,1,0,DSATUR/140-5333r25,0,0,DSATUR/17-70r784,0,1,DSATUR/82-3041r563,0,0,DSATUR/123-466r695,0,0
176,DSATUR/188-10606r423,0,0,LF/197-17083r461,1,0,LF/24-80r469,1,1,LF/11-57r740,1,1,LF/65-663r409,1,0,LF/121-285r476,1,1,DSATUR/106-3478r93,0,0,DSATUR/188-8734r722,0,0,LF/183-872r726,1,0,DSATUR/52-884r745,0,1
177,DSATUR/137-3758r92,0,1,DSATUR/196-14961r281,0,0,LF/185-5964r251,1,0,LF/72-2046r188,1,0,LF/21-205r70,1,1,DSATUR/191-5164r987,0,0,LF/127-3145r669,1,0,LF/14-92r221,1,1,LF/17-25r676,1,1,DSATUR/180-4021r45,0,0
178,LF/182-12826r266,1,0,LF/73-2074r287,1,0,LF/16-41r208,1,1,DSATUR/56-1015r256,0,1,DSATUR/63-1243r206,0,0,DSATUR/142-1795r963,0,0,DSATUR/144-9390r107,0,0,LF/91-557r511,1,0,DSATUR/70-2199r126,0,0,LF/35-292r792,1,1
179,LF/21-159r662,1,1,DSATUR/157-1073r63,0,0,LF/24-149r764,1,1,LF/32-309r575,1,1,DSATUR/102-4181r997,0,1,DSATUR/172-3171r306,0,0,DSATUR/132-3803r512,0,0,DSATUR/146-6005r395,0,0,LF/21-149r381,1,1,LF/64-1114r836,1,1
