,fold0,fold0-Y,fold0-Prediction,fold1,fold1-Y,fold1-Prediction,fold2,fold2-Y,fold2-Prediction,fold3,fold3-Y,fold3-Prediction,fold4,fold4-Y,fold4-Prediction,fold5,fold5-Y,fold5-Prediction,fold6,fold6-Y,fold6-Prediction,fold7,fold7-Y,fold7-Prediction,fold8,fold8-Y,fold8-Prediction,fold9,fold9-Y,fold9-Prediction
215,DSATURimgs/163-602r557,2,2,DSATURimgs/27-132r399,2,5,CHRimages/TSP-40-2-2-1657,0,0,ExpImgs/43_knapPI_3_50_1000000_1_new,3,3,ExpImgs/32_knapPI_2_200_10000_1_new,3,3,LFimgs/29-372r20,5,5,ComboImgs/ProfitLargeOnly173,1,1,ExpImgs/13_knapPI_4_200_1000_1_new,3,3,CHRimages/TSP-82-5-3-1318,0,0,DSATURimgs/162-8106r803,2,2
216,GRDimages/TSP-149-5-0-4814,4,4,DSATURimgs/26-146r188,2,5,DSATURimgs/56-90r175,2,5,ExpImgs/36_knapPI_14_1000_1000_1_new,3,3,GRDimages/TSP-148-5-0-109,4,4,ExpImgs/22_knapPI_5_200_1000000_1_new,3,3,ExpImgs/14_knapPI_16_1000_1000_1_new,3,3,DSATURimgs/133-7579r732,2,2,GRDimages/TSP-155-5-3-117,4,0,GRDimages/TSP-130-8-0-4444,4,0
217,ComboImgs/AlmostStrong118,1,1,LFimgs/14-14r674,5,5,ExpImgs/19_knapPI_15_20_1000_1_new,3,3,ExpImgs/40_knapPI_5_50_100000_1_new,3,3,DSATURimgs/84-307r640,2,5,ComboImgs/ProfitLargeOnly114,1,1,ComboImgs/Profit076,1,1,GRDimages/TSP-141-2-1-2200,4,4,ExpImgs/14_knapPI_4_50_10000_1_new,3,3,CHRimages/TSP-121-7-2-2664,0,0
218,DSATURimgs/151-3628r843,2,2,LFimgs/68-82r800,5,2,LFimgs/22-229r149,5,5,GRDimages/TSP-173-10-1-5743,4,4,GRDimages/TSP-84-4-2-5582,4,0,ExpImgs/43_knapPI_3_500_1000_1_new,3,3,LFimgs/87-2404r159,5,2,CHRimages/TSP-45-6-0-4098,0,4,LFimgs/165-13107r877,5,5,DSATURimgs/80-2243r635,2,2
219,ComboImgs/QuadFit057,1,1,CHRimages/TSP-146-1-3-238,0,4,GRDimages/TSP-186-3-2-1652,4,4,ComboImgs/NoSmallWeights147,1,1,ExpImgs/12_knapPI_1_200_10000_1_new,3,3,LFimgs/60-88r789,5,2,GRDimages/TSP-45-5-2-4280,4,0,ExpImgs/35_knapPI_2_200_10000_1_new,3,3,GRDimages/TSP-147-4-2-1664,4,0,GRDimages/TSP-184-1-2-531,4,4
220,ExpImgs/30_knapPI_5_50_100000_1_new,3,3,ComboImgs/InverseStrong122,1,1,ExpImgs/39_knapPI_5_100_1000_1_new,3,3,LFimgs/82-3313r652,5,5,ExpImgs/49_knapPI_2_500_10000000_1_new,3,3,GRDimages/TSP-56-8-3-2980,4,4,CHRimages/TSP-52-7-0-3792,0,0,ExpImgs/44_knapPI_11_100_1000_1_new,3,3,DSATURimgs/185-4499r739,2,2,CHRimages/TSP-86-10-0-632,0,4
221,DSATURimgs/131-7027r163,2,2,CHRimages/TSP-40-4-1-1725,0,0,DSATURimgs/98-4585r708,2,5,ComboImgs/AlmostStrong114,1,1,GRDimages/TSP-190-6-1-709,4,4,ExpImgs/27_knapPI_15_100_1000_1_new,3,3,ExpImgs/22_knapPI_15_1000_1000_1_new,3,1,GRDimages/TSP-182-1-3-5352,4,4,DSATURimgs/114-1429r60,2,2,CHRimages/TSP-33-6-0-697,0,4
222,DSATURimgs/52-622r169,2,5,GRDimages/TSP-187-4-1-4719,4,4,DSATURimgs/49-150r473,2,2,DSATURimgs/52-1107r342,2,2,ExpImgs/25_knapPI_2_100_1000000_1_new,3,3,ComboImgs/Circle112,1,1,CHRimages/TSP-165-3-3-3027,0,0,DSATURimgs/174-2118r67,2,2,CHRimages/TSP-178-2-2-3159,0,0,DSATURimgs/153-7296r222,2,2
223,GRDimages/TSP-199-3-1-3152,4,4,ComboImgs/Circle128,1,1,ExpImgs/36_knapPI_4_1000_10000_1_new,3,1,LFimgs/45-1007r11,5,5,GRDimages/TSP-123-9-0-4000,4,4,CHRimages/TSP-81-1-0-1530,0,0,CHRimages/TSP-73-8-0-2421,0,4,GRDimages/TSP-170-1-2-4388,4,4,LFimgs/116-1352r595,5,2,ComboImgs/RandomCeiling096,1,1
224,ComboImgs/EvenOddSubsetSum053,1,1,ComboImgs/Multiple175,1,1,DSATURimgs/102-4298r530,2,2,DSATURimgs/115-3975r656,2,2,LFimgs/13-20r160,5,5,LFimgs/137-340r831,5,2,LFimgs/115-2786r462,5,2,GRDimages/TSP-175-1-0-5797,4,4,ComboImgs/ProfitLargeOnly135,1,1,LFimgs/18-63r699,5,5
225,GRDimages/TSP-148-10-0-2231,4,4,DSATURimgs/106-3748r207,2,2,GRDimages/TSP-176-8-0-3007,4,0,LFimgs/66-1584r342,5,2,DSATURimgs/58-1593r295,2,5,LFimgs/73-2550r922,5,5,ExpImgs/17_knapPI_2_500_10000000_1_new,3,3,LFimgs/57-1218r554,5,2,GRDimages/TSP-168-8-0-1968,4,4,GRDimages/TSP-199-9-1-2183,4,4
226,GRDimages/TSP-152-9-2-4314,4,4,LFimgs/57-95r520,5,5,DSATURimgs/165-5638r59,2,2,DSATURimgs/106-3348r39,2,2,LFimgs/52-1291r974,5,5,DSATURimgs/182-15173r32,2,2,DSATURimgs/122-1726r832,2,2,ExpImgs/47_knapPI_12_200_1000_1_new,3,3,CHRimages/TSP-58-9-0-3354,0,0,CHRimages/TSP-177-10-2-2895,0,4
227,DSATURimgs/79-2511r491,2,2,DSATURimgs/114-5012r983,2,2,DSATURimgs/29-189r115,2,5,LFimgs/114-1141r3,5,2,LFimgs/114-265r667,5,5,DSATURimgs/165-12384r552,2,2,DSATURimgs/175-13603r522,2,2,GRDimages/TSP-129-8-1-785,4,4,ExpImgs/32_knapPI_11_2000_1000_1_new,3,3,ExpImgs/50_knapPI_14_1000_1000_1_new,3,3
228,ExpImgs/21_knapPI_16_20_1000_1_new,3,3,DSATURimgs/76-2753r660,2,5,GRDimages/TSP-185-6-2-942,4,0,GRDimages/TSP-97-6-1-5135,4,0,GRDimages/TSP-106-7-0-5508,4,4,ComboImgs/QuadFit123,1,1,GRDimages/TSP-110-10-0-23,4,4,ComboImgs/SpannerUncorrelated072,1,1,GRDimages/TSP-24-10-0-4345,4,0,CHRimages/TSP-47-9-0-2789,0,4
229,LFimgs/83-1287r885,5,5,DSATURimgs/170-3607r873,2,2,GRDimages/TSP-138-10-2-964,4,0,GRDimages/TSP-162-3-0-3714,4,4,ExpImgs/22_knapPI_1_500_10000000_1_new,3,3,ExpImgs/46_knapPI_5_1000_10000000_1_new,3,3,GRDimages/TSP-167-3-3-5831,4,4,DSATURimgs/155-3913r687,2,2,CHRimages/TSP-44-7-0-971,0,4,LFimgs/106-914r623,5,2
230,ComboImgs/Circle026,1,1,ComboImgs/CubeFit149,1,1,DSATURimgs/29-50r632,2,5,LFimgs/161-6260r344,5,2,DSATURimgs/187-14017r429,2,2,ExpImgs/24_knapPI_3_50_1000000_1_new,3,3,DSATURimgs/57-715r27,2,5,CHRimages/TSP-62-1-2-3805,0,0,ComboImgs/SpannerUncorrelated163,1,1,ExpImgs/22_knapPI_16_20_1000_1_new,3,3
231,GRDimages/TSP-104-6-2-2550,4,0,ComboImgs/EvenOddSubsetSum165,1,1,LFimgs/174-1430r590,5,2,ExpImgs/22_knapPI_13_20_1000_1_new,3,3,LFimgs/80-3172r768,5,5,GRDimages/TSP-198-6-0-704,4,4,DSATURimgs/28-110r541,2,5,ComboImgs/SpannerStrong095,1,1,ComboImgs/SpannerStrong023,1,1,CHRimages/TSP-94-1-1-2039,0,4
232,ExpImgs/36_knapPI_3_200_10000000_1_new,3,3,CHRimages/TSP-166-1-3-336,0,4,GRDimages/TSP-198-10-3-2223,4,4,ComboImgs/CubeFit130,1,1,ComboImgs/SpannerUncorrelated127,1,1,LFimgs/83-1522r218,5,2,ExpImgs/47_knapPI_11_200_1000_1_new,3,3,CHRimages/TSP-135-1-3-3412,0,0,CHRimages/TSP-90-7-1-3585,0,4,CHRimages/TSP-131-8-2-1447,0,0
233,GRDimages/TSP-71-7-3-3282,4,4,LFimgs/10-17r131,5,5,ComboImgs/QuadFit051,1,1,CHRimages/TSP-55-2-3-3667,0,4,DSATURimgs/134-5896r818,2,2,DSATURimgs/180-7913r701,2,2,ComboImgs/CubeFit192,1,1,GRDimages/TSP-61-5-0-1952,4,4,ComboImgs/Multiple082,1,1,GRDimages/TSP-166-5-2-333,4,4
234,ComboImgs/EvenOddSubsetSum150,1,1,GRDimages/TSP-35-7-3-5518,4,1,DSATURimgs/45-142r586,2,5,ComboImgs/Multiple137,1,1,DSATURimgs/43-455r415,2,2,CHRimages/TSP-138-3-1-4611,0,4,ComboImgs/EvenOddStrong183,1,1,LFimgs/100-118r349,5,2,ExpImgs/28_knapPI_9_50_1000000_1_new,3,3,DSATURimgs/59-995r674,2,2
235,DSATURimgs/16-21r161,2,5,ExpImgs/4_knapPI_11_2000_1000_1_new,3,3,GRDimages/TSP-81-8-1-4601,4,4,GRDimages/TSP-122-4-0-220,4,4,GRDimages/TSP-74-2-1-421,4,4,LFimgs/51-1106r309,5,2,ComboImgs/EvenOddSubsetSum186,1,1,GRDimages/TSP-172-10-1-5332,4,4,CHRimages/TSP-131-9-3-3288,0,0,CHRimages/TSP-50-4-2-1193,0,0
236,ComboImgs/QuadFit082,1,1,LFimgs/21-37r679,5,5,DSATURimgs/179-3385r671,2,2,ExpImgs/43_knapPI_5_2000_1000_1_new,3,3,ComboImgs/Multiple200,1,1,ComboImgs/29_knapPI_6_500_1000000_1_new,1,1,GRDimages/TSP-164-10-0-3568,4,4,ExpImgs/19_knapPI_9_100_1000_1_new,3,3,GRDimages/TSP-182-4-1-1041,4,4,GRDimages/TSP-154-3-0-400,4,4
237,GRDimages/TSP-168-4-1-2439,4,4,LFimgs/103-4625r562,5,2,CHRimages/TSP-50-5-0-2963,0,0,LFimgs/63-318r924,5,2,CHRimages/TSP-139-8-1-532,0,4,DSATURimgs/197-13024r614,2,2,GRDimages/TSP-114-10-0-5170,4,4,CHRimages/TSP-91-1-2-201,0,0,ComboImgs/InverseStrong090,1,1,ExpImgs/14_knapPI_1_50_10000_1_new,3,3
238,ComboImgs/CubeFit027,1,1,DSATURimgs/182-4871r254,2,2,LFimgs/82-1219r270,5,5,ExpImgs/47_knapPI_1_2000_100000_1_new,3,3,ComboImgs/EvenOddSubsetSum017,1,1,ExpImgs/48_knapPI_16_100_1000_1_new,3,3,GRDimages/TSP-156-1-3-4018,4,4,ExpImgs/41_knapPI_5_200_1000000_1_new,3,3,CHRimages/TSP-45-1-0-1303,0,0,ExpImgs/1_knapPI_12_1000_1000_1_new,3,3
239,CHRimages/TSP-100-4-2-2408,0,0,DSATURimgs/118-3078r795,2,2,LFimgs/15-78r406,5,5,LFimgs/181-11887r292,5,2,ComboImgs/EvenOddStrong034,1,1,DSATURimgs/191-5164r987,2,2,ExpImgs/32_knapPI_3_100_10000_1_new,3,3,ComboImgs/AlmostStrong062,1,1,GRDimages/TSP-185-10-3-5024,4,4,ExpImgs/10_knapPI_4_500_1000000_1_new,3,1
240,LFimgs/10-18r241,5,5,ComboImgs/33_knapPI_6_2000_10000000_1_new,1,1,GRDimages/TSP-122-1-0-3302,4,4,GRDimages/TSP-199-7-1-38,4,4,CHRimages/TSP-43-5-3-2845,0,4,GRDimages/TSP-190-1-3-1446,4,4,ComboImgs/Multiple164,1,1,DSATURimgs/135-8733r205,2,5,ExpImgs/20_knapPI_5_500_10000_1_new,3,3,LFimgs/148-6889r691,5,2
241,ExpImgs/21_knapPI_1_2000_100000_1_new,3,3,ComboImgs/InverseStrong004,1,1,CHRimages/TSP-64-1-2-4172,0,4,GRDimages/TSP-191-1-3-2143,4,4,DSATURimgs/161-12100r42,2,2,ComboImgs/SpannerUncorrelated044,1,1,GRDimages/TSP-131-4-0-5408,4,4,ComboImgs/86_knapPI_11_500_1000_1_new,1,1,CHRimages/TSP-186-6-3-4488,0,4,DSATURimgs/144-2646r464,2,2
242,DSATURimgs/160-3061r690,2,2,DSATURimgs/169-2730r284,2,2,ComboImgs/QuadFit193,1,1,LFimgs/11-49r986,5,5,GRDimages/TSP-125-8-1-4979,4,4,ExpImgs/3_knapPI_14_20_1000_1_new,3,3,DSATURimgs/130-3273r802,2,2,CHRimages/TSP-77-4-3-1718,0,0,ComboImgs/EvenOddSubsetSum072,1,1,GRDimages/TSP-118-1-0-5493,4,4
243,ExpImgs/38_knapPI_1_1000_1000_1_new,3,1,CHRimages/TSP-41-5-2-2937,0,4,ComboImgs/EvenOddStrong086,1,1,GRDimages/TSP-107-4-1-931,4,4,ExpImgs/30_knapPI_6_1000_1000_1_new,3,1,ComboImgs/CubeFit046,1,1,DSATURimgs/98-138r938,2,2,ComboImgs/QuadFit028,1,1,DSATURimgs/168-1690r219,2,2,LFimgs/43-622r652,5,2
244,GRDimages/TSP-120-6-0-1994,4,4,CHRimages/TSP-121-2-3-3669,0,0,GRDimages/TSP-143-1-0-5151,4,4,GRDimages/TSP-140-5-0-3830,4,4,DSATURimgs/129-1145r597,2,2,DSATURimgs/127-4075r86,2,2,LFimgs/21-159r662,5,5,DSATURimgs/182-15603r396,2,5,GRDimages/TSP-160-10-1-1053,4,4,GRDimages/TSP-108-10-2-424,4,0
245,ExpImgs/44_knapPI_16_1000_1000_1_new,3,3,ComboImgs/AlmostStrong042,1,1,CHRimages/TSP-108-8-0-1922,0,0,ExpImgs/15_knapPI_3_200_10000000_1_new,3,3,ExpImgs/34_knapPI_5_2000_1000_1_new,3,3,DSATURimgs/184-11928r373,2,2,ComboImgs/SimilarWeightsUncorrelated012,1,1,LFimgs/50-1156r917,5,5,LFimgs/68-1845r224,5,2,ExpImgs/37_knapPI_4_500_1000000_1_new,3,1
246,ComboImgs/NoSmallWeights126,1,1,GRDimages/TSP-146-4-3-573,4,0,CHRimages/TSP-47-7-0-984,0,0,LFimgs/36-125r394,5,5,ComboImgs/QuadFit101,1,1,GRDimages/TSP-191-2-1-391,4,4,LFimgs/41-617r21,5,2,LFimgs/48-1143r58,5,5,CHRimages/TSP-91-2-3-4040,0,0,CHRimages/TSP-72-1-3-2881,0,0
247,CHRimages/TSP-72-4-3-3882,0,0,DSATURimgs/187-8307r862,2,2,ExpImgs/26_knapPI_14_200_1000_1_new,3,3,LFimgs/61-1077r550,5,5,ComboImgs/QuadFit130,1,1,CHRimages/TSP-40-3-1-1566,0,0,LFimgs/12-67r486,5,5,ComboImgs/4_knapPI_9_1000_1000000_1_new,1,1,DSATURimgs/167-4710r589,2,2,ExpImgs/35_knapPI_12_20_1000_1_new,3,3
248,CHRimages/TSP-30-9-1-4101,0,0,CHRimages/TSP-45-4-3-12,0,0,GRDimages/TSP-154-10-0-1073,4,4,LFimgs/96-909r228,5,5,LFimgs/11-25r903,5,5,DSATURimgs/37-157r706,2,5,GRDimages/TSP-186-10-3-2095,4,4,ExpImgs/24_knapPI_5_100_1000_1_new,3,3,ComboImgs/EvenOddSubsetSum184,1,1,DSATURimgs/167-9592r267,2,2
249,ExpImgs/50_knapPI_11_1000_1000_1_new,3,3,ExpImgs/11_knapPI_5_100_1000_1_new,3,3,LFimgs/60-1753r353,5,5,ComboImgs/ProfitLargeOnly038,1,1,DSATURimgs/177-9087r304,2,2,LFimgs/64-1039r493,5,2,LFimgs/196-18999r478,5,5,ComboImgs/Profit178,1,1,ExpImgs/38_knapPI_5_1000_10000000_1_new,3,3,DSATURimgs/39-336r443,2,2
250,ExpImgs/37_knapPI_15_200_1000_1_new,3,3,GRDimages/TSP-199-6-0-276,4,4,LFimgs/84-1272r116,5,2,ExpImgs/13_knapPI_3_500_1000_1_new,3,3,CHRimages/TSP-129-1-2-2523,0,0,DSATURimgs/169-6157r897,2,2,ComboImgs/QuadFit037,1,1,GRDimages/TSP-152-7-2-3163,4,4,ComboImgs/SpannerStrong009,1,1,GRDimages/TSP-191-1-3-5368,4,4
251,DSATURimgs/183-14580r269,2,2,LFimgs/14-76r111,5,5,LFimgs/19-93r192,5,5,DSATURimgs/92-537r900,2,2,DSATURimgs/186-12349r988,2,2,LFimgs/12-13r399,5,5,ExpImgs/37_knapPI_15_100_1000_1_new,3,3,ComboImgs/InverseStrong172,1,1,GRDimages/TSP-39-5-2-933,4,4,ComboImgs/Profit011,1,1
252,CHRimages/TSP-24-10-1-35,0,0,ComboImgs/CubeFit105,1,1,DSATURimgs/194-16116r601,2,2,ComboImgs/Profit007,1,1,ExpImgs/41_knapPI_2_200_10000_1_new,3,3,DSATURimgs/67-1447r523,2,2,ExpImgs/16_knapPI_13_100_1000_1_new,3,3,LFimgs/195-10544r212,5,2,ComboImgs/Multiple129,1,1,CHRimages/TSP-73-10-1-3200,0,0
253,ExpImgs/18_knapPI_14_100_1000_1_new,3,3,GRDimages/TSP-104-9-2-2191,4,4,ComboImgs/InverseStrong073,1,1,CHRimages/TSP-72-6-3-2928,0,0,LFimgs/156-199r833,5,2,ComboImgs/SpannerUncorrelated080,1,1,DSATURimgs/176-14464r844,2,2,ExpImgs/45_knapPI_16_1000_1000_1_new,3,3,ComboImgs/EvenOddStrong028,1,1,CHRimages/TSP-98-10-0-153,0,4
254,ExpImgs/25_knapPI_14_100_1000_1_new,3,3,ExpImgs/0_knapPI_2_50_1000_1_new,3,3,ComboImgs/92_knapPI_6_2000_10000000_1_new,1,1,ExpImgs/2_knapPI_3_500_1000_1_new,3,3,CHRimages/TSP-132-8-3-1431,0,0,ExpImgs/14_knapPI_6_1000_1000_1_new,3,1,DSATURimgs/130-2823r660,2,2,ExpImgs/30_knapPI_3_100_10000_1_new,3,3,GRDimages/TSP-140-3-0-4494,4,4,LFimgs/66-89r499,5,2
255,CHRimages/TSP-99-10-3-2459,0,0,ComboImgs/Profit088,1,1,CHRimages/TSP-158-9-3-3953,0,4,ExpImgs/42_knapPI_11_2000_1000_1_new,3,3,DSATURimgs/51-1148r465,2,5,DSATURimgs/99-2606r919,2,2,ComboImgs/Circle037,1,1,ExpImgs/11_knapPI_9_50_1000000_1_new,3,3,CHRimages/TSP-27-7-0-2451,0,0,CHRimages/TSP-87-3-3-3019,0,4
256,LFimgs/89-2481r355,5,2,ComboImgs/InverseStrong100,1,1,ComboImgs/ProfitLargeOnly041,1,1,ExpImgs/17_knapPI_14_200_1000_1_new,3,3,LFimgs/128-6456r271,5,2,CHRimages/TSP-198-3-2-2009,0,0,GRDimages/TSP-165-1-0-3179,4,4,CHRimages/TSP-98-8-3-3795,0,0,DSATURimgs/40-596r5,2,5,DSATURimgs/78-899r79,2,2
257,ComboImgs/SpannerUncorrelated002,1,1,LFimgs/100-243r402,5,2,ExpImgs/3_knapPI_13_1000_1000_1_new,3,3,ComboImgs/Profit114,1,1,DSATURimgs/54-909r567,2,5,CHRimages/TSP-40-6-2-3149,0,0,ExpImgs/49_knapPI_9_50_1000000_1_new,3,3,ExpImgs/2_knapPI_15_1000_1000_1_new,3,1,CHRimages/TSP-42-5-1-10,0,0,GRDimages/TSP-46-2-2-783,4,4
258,ExpImgs/4_knapPI_2_500_10000000_1_new,3,3,GRDimages/TSP-143-4-0-4129,4,4,ExpImgs/38_knapPI_15_1000_1000_1_new,3,1,CHRimages/TSP-93-6-0-2063,0,0,LFimgs/155-3304r114,5,2,CHRimages/TSP-140-6-2-4211,0,0,DSATURimgs/100-1931r380,2,2,ExpImgs/20_knapPI_14_1000_1000_1_new,3,3,ExpImgs/43_knapPI_15_200_1000_1_new,3,3,LFimgs/35-596r124,5,5
259,ExpImgs/32_knapPI_16_200_1000_1_new,3,3,DSATURimgs/98-3812r282,2,2,CHRimages/TSP-55-10-1-4483,0,0,ComboImgs/3_knapPI_6_200_10000_1_new,1,3,ComboImgs/31_knapPI_6_200_10000_1_new,1,3,LFimgs/105-126r203,5,5,ComboImgs/Multiple118,1,1,GRDimages/TSP-132-3-3-4397,4,0,CHRimages/TSP-115-6-1-2308,0,4,GRDimages/TSP-173-8-0-3584,4,4
260,ComboImgs/NoSmallWeights075,1,1,DSATURimgs/175-10877r885,2,2,ExpImgs/3_knapPI_5_500_10000_1_new,3,3,LFimgs/67-132r280,5,2,ExpImgs/13_knapPI_5_200_1000000_1_new,3,3,GRDimages/TSP-44-4-1-3297,4,0,DSATURimgs/131-4116r284,2,2,DSATURimgs/153-10523r375,2,2,DSATURimgs/123-7188r361,2,2,DSATURimgs/119-3749r937,2,2
261,ComboImgs/CubeFit086,1,1,GRDimages/TSP-94-9-0-966,4,0,DSATURimgs/21-155r600,2,5,GRDimages/TSP-155-3-0-3760,4,4,DSATURimgs/144-3057r77,2,2,CHRimages/TSP-106-10-3-871,0,0,CHRimages/TSP-151-5-3-3520,0,4,CHRimages/TSP-163-8-3-1141,0,4,ExpImgs/2_knapPI_4_50_10000_1_new,3,3,DSATURimgs/80-3072r251,2,5
262,ExpImgs/36_knapPI_1_50_10000_1_new,3,3,ComboImgs/20_knapPI_6_500_1000000_1_new,1,1,ExpImgs/19_knapPI_9_200_100000_1_new,3,3,DSATURimgs/25-134r811,2,5,DSATURimgs/190-11607r361,2,2,LFimgs/94-4283r797,5,5,LFimgs/170-13072r276,5,2,CHRimages/TSP-68-2-0-3911,0,0,LFimgs/96-4369r594,5,2,GRDimages/TSP-84-1-3-2059,4,4
263,GRDimages/TSP-164-5-0-603,4,4,LFimgs/19-109r673,5,5,GRDimages/TSP-200-6-2-4648,4,4,DSATURimgs/191-17395r221,2,2,LFimgs/94-108r284,5,5,GRDimages/TSP-154-8-1-2072,4,4,ComboImgs/Circle129,1,1,GRDimages/TSP-100-8-1-4697,4,4,LFimgs/89-3309r162,5,2,CHRimages/TSP-129-5-2-2586,0,4
264,ComboImgs/Profit087,1,1,CHRimages/TSP-71-5-2-4599,0,0,DSATURimgs/188-15242r425,2,2,LFimgs/29-138r879,5,5,ExpImgs/10_knapPI_16_200_1000_1_new,3,3,LFimgs/23-75r672,5,5,CHRimages/TSP-53-5-1-1262,0,0,ComboImgs/NoSmallWeights095,1,1,CHRimages/TSP-148-5-3-3978,0,4,LFimgs/24-94r508,5,5
265,LFimgs/41-607r156,5,5,ComboImgs/EvenOddSubsetSum130,1,1,GRDimages/TSP-143-7-0-1064,4,4,GRDimages/TSP-171-4-0-952,4,4,ComboImgs/QuadFit160,1,1,LFimgs/105-1934r737,5,2,GRDimages/TSP-185-5-0-3402,4,4,DSATURimgs/195-17531r817,2,2,CHRimages/TSP-46-3-2-2572,0,0,DSATURimgs/61-1665r438,2,2
266,ExpImgs/23_knapPI_2_100_1000000_1_new,3,3,CHRimages/TSP-103-1-3-1527,0,0,CHRimages/TSP-96-6-2-3861,0,0,LFimgs/142-2594r387,5,2,LFimgs/72-2114r752,5,2,DSATURimgs/184-15998r375,2,2,CHRimages/TSP-99-8-3-1679,0,0,LFimgs/10-17r793,5,5,LFimgs/75-2782r431,5,5,DSATURimgs/103-1481r559,2,2
267,LFimgs/10-11r869,5,5,ComboImgs/Profit098,1,1,LFimgs/10-50r188,5,5,GRDimages/TSP-118-6-2-3534,4,4,DSATURimgs/55-1306r737,2,2,GRDimages/TSP-193-2-1-4479,4,4,LFimgs/24-280r153,5,5,LFimgs/52-90r622,5,5,ExpImgs/0_knapPI_2_500_10000000_1_new,3,3,GRDimages/TSP-122-8-1-4090,4,0
268,LFimgs/100-2379r271,5,2,LFimgs/95-3900r766,5,5,ComboImgs/EvenOddStrong173,1,1,DSATURimgs/135-5517r38,2,2,LFimgs/12-18r109,5,5,LFimgs/181-16340r143,5,5,GRDimages/TSP-111-4-0-3821,4,4,DSATURimgs/74-742r515,2,2,DSATURimgs/20-79r157,2,5,GRDimages/TSP-153-10-1-4347,4,4
269,CHRimages/TSP-112-1-1-676,0,4,GRDimages/TSP-129-6-1-5845,4,4,DSATURimgs/36-138r770,2,5,CHRimages/TSP-127-6-2-3819,0,4,DSATURimgs/75-1563r903,2,2,DSATURimgs/188-10606r423,2,2,LFimgs/26-49r635,5,5,ExpImgs/39_knapPI_2_500_10000000_1_new,3,3,GRDimages/TSP-177-6-0-4277,4,4,GRDimages/TSP-56-4-3-3112,4,4
270,ComboImgs/ProfitLargeOnly016,1,1,ExpImgs/44_knapPI_4_2000_100000_1_new,3,1,CHRimages/TSP-62-7-2-3950,0,0,GRDimages/TSP-195-8-1-2925,4,4,ExpImgs/23_knapPI_6_50_1000_1_new,3,3,LFimgs/26-51r401,5,5,CHRimages/TSP-42-1-3-4288,0,4,ComboImgs/40_knapPI_11_500_1000_1_new,1,1,CHRimages/TSP-20-6-1-1459,0,0,CHRimages/TSP-88-5-1-142,0,4
271,DSATURimgs/198-18344r814,2,2,DSATURimgs/58-149r716,2,5,DSATURimgs/62-1753r647,2,5,ComboImgs/CubeFit022,1,1,ComboImgs/Circle079,1,1,ExpImgs/34_knapPI_5_1000_10000000_1_new,3,3,DSATURimgs/178-12841r595,2,2,CHRimages/TSP-33-10-0-1236,0,0,ExpImgs/22_knapPI_1_2000_100000_1_new,3,3,CHRimages/TSP-58-6-0-1588,0,0
272,DSATURimgs/114-1425r607,2,2,GRDimages/TSP-151-7-1-2891,4,4,LFimgs/110-250r961,5,5,DSATURimgs/194-5963r235,2,2,LFimgs/91-779r978,5,2,GRDimages/TSP-167-4-2-316,4,0,DSATURimgs/19-96r276,2,5,ExpImgs/22_knapPI_4_100_10000000_1_new,3,3,ExpImgs/34_knapPI_6_50_1000_1_new,3,3,CHRimages/TSP-23-7-0-3084,0,0
273,ExpImgs/38_knapPI_3_500_1000_1_new,3,3,ExpImgs/35_knapPI_2_100_1000000_1_new,3,3,CHRimages/TSP-79-8-1-4413,0,0,DSATURimgs/125-6256r319,2,2,GRDimages/TSP-100-1-2-1921,4,0,DSATURimgs/192-739r695,2,5,ExpImgs/17_knapPI_12_200_1000_1_new,3,3,GRDimages/TSP-191-9-2-1655,4,4,CHRimages/TSP-139-6-2-3331,0,4,LFimgs/19-74r778,5,5
274,ComboImgs/InverseStrong185,1,1,LFimgs/80-3142r84,5,5,LFimgs/57-1570r627,5,5,ComboImgs/SpannerStrong084,1,1,ComboImgs/AlmostStrong024,1,1,DSATURimgs/194-14550r590,2,2,LFimgs/34-81r85,5,5,GRDimages/TSP-145-5-0-5378,4,4,CHRimages/TSP-145-10-3-842,0,0,DSATURimgs/91-2160r246,2,5
275,DSATURimgs/100-3672r505,2,2,CHRimages/TSP-67-7-1-673,0,4,GRDimages/TSP-133-9-0-1885,4,0,DSATURimgs/116-2655r606,2,2,ExpImgs/13_knapPI_1_100_1000000_1_new,3,3,ComboImgs/Multiple161,1,1,DSATURimgs/188-9293r927,2,2,GRDimages/TSP-149-9-0-2773,4,4,CHRimages/TSP-183-2-2-4409,0,4,ComboImgs/EvenOddSubsetSum070,1,1
276,DSATURimgs/129-215r277,2,5,ComboImgs/EvenOddSubsetSum179,1,1,CHRimages/TSP-181-10-3-1889,0,0,GRDimages/TSP-145-3-2-914,4,0,CHRimages/TSP-45-10-0-1313,0,0,CHRimages/TSP-67-4-1-4602,0,0,LFimgs/19-66r514,5,5,ComboImgs/Profit169,1,1,ExpImgs/18_knapPI_15_100_1000_1_new,3,3,LFimgs/118-2444r926,5,2
277,ComboImgs/RandomCeiling099,1,1,LFimgs/20-94r502,5,5,GRDimages/TSP-117-9-1-4932,4,4,LFimgs/30-209r551,5,5,GRDimages/TSP-194-2-2-926,4,0,ComboImgs/Multiple169,1,1,ExpImgs/1_knapPI_2_200_10000_1_new,3,3,ComboImgs/Circle110,1,1,CHRimages/TSP-80-6-0-3816,0,0,LFimgs/11-57r660,5,5
