,fold0,fold0-Y,fold0-Prediction,fold1,fold1-Y,fold1-Prediction,fold2,fold2-Y,fold2-Prediction,fold3,fold3-Y,fold3-Prediction,fold4,fold4-Y,fold4-Prediction,fold5,fold5-Y,fold5-Prediction,fold6,fold6-Y,fold6-Prediction,fold7,fold7-Y,fold7-Prediction,fold8,fold8-Y,fold8-Prediction,fold9,fold9-Y,fold9-Prediction
69,DSATURimgs/118-1539r453,0,0.0,LFimgs/19-55r407,1,1.0,LFimgs/13-61r99,1,1.0,LFimgs/113-3700r291,1,0.0,DSATURimgs/133-4455r531,0,0.0,LFimgs/32-133r788,1,1.0,DSATURimgs/133-3796r146,0,0.0,LFimgs/117-3967r872,1,0.0,LFimgs/19-164r275,1,1.0,DSATURimgs/194-10501r744,0,0.0
70,DSATURimgs/118-635r0,0,1.0,DSATURimgs/96-1410r847,0,0.0,LFimgs/80-2913r682,1,0.0,LFimgs/65-680r702,1,1.0,DSATURimgs/24-242r953,0,1.0,DSATURimgs/55-165r629,0,1.0,DSATURimgs/139-1103r80,0,1.0,DSATURimgs/57-586r137,0,1.0,DSATURimgs/158-2393r618,0,0.0,DSATURimgs/137-8288r720,0,0.0
71,DSATURimgs/16-82r162,0,1.0,DSATURimgs/181-6029r474,0,0.0,DSATURimgs/70-890r399,0,1.0,DSATURimgs/175-999r147,0,1.0,DSATURimgs/150-7255r470,0,0.0,DSATURimgs/113-4220r531,0,0.0,LFimgs/18-93r586,1,1.0,DSATURimgs/181-2649r7,0,0.0,DSATURimgs/153-8510r427,0,0.0,LFimgs/139-1419r482,1,0.0
72,DSATURimgs/115-4490r78,0,0.0,LFimgs/13-79r322,1,1.0,DSATURimgs/83-592r468,0,0.0,LFimgs/195-200r929,1,1.0,DSATURimgs/37-157r706,0,1.0,LFimgs/99-2450r548,1,0.0,DSATURimgs/136-8215r540,0,0.0,DSATURimgs/56-903r267,0,1.0,LFimgs/139-9566r849,1,1.0,DSATURimgs/199-5137r180,0,0.0
73,DSATURimgs/150-931r551,0,1.0,LFimgs/79-3072r53,1,1.0,DSATURimgs/101-3175r583,0,0.0,LFimgs/10-40r425,1,1.0,LFimgs/41-530r164,1,1.0,LFimgs/35-576r450,1,1.0,DSATURimgs/180-8384r775,0,0.0,DSATURimgs/169-6510r688,0,0.0,LFimgs/111-6035r172,1,1.0,LFimgs/77-391r196,1,1.0
74,DSATURimgs/105-4615r780,0,0.0,LFimgs/39-757r734,1,1.0,DSATURimgs/194-10563r881,0,0.0,DSATURimgs/166-2826r274,0,0.0,LFimgs/33-310r251,1,1.0,DSATURimgs/189-9492r812,0,0.0,DSATURimgs/109-4116r943,0,0.0,DSATURimgs/48-417r543,0,1.0,DSATURimgs/31-88r611,0,1.0,DSATURimgs/195-2255r888,0,0.0
75,DSATURimgs/25-240r983,0,1.0,DSATURimgs/94-2661r990,0,0.0,DSATURimgs/140-2104r933,0,0.0,DSATURimgs/186-15513r628,0,0.0,DSATURimgs/174-2118r67,0,0.0,DSATURimgs/174-1753r843,0,0.0,LFimgs/73-2550r922,1,1.0,LFimgs/20-184r775,1,1.0,DSATURimgs/115-3035r982,0,0.0,DSATURimgs/122-3519r231,0,0.0
76,DSATURimgs/65-1031r233,0,0.0,LFimgs/36-160r833,1,1.0,DSATURimgs/112-1981r71,0,0.0,LFimgs/127-3145r669,1,0.0,DSATURimgs/136-2237r879,0,0.0,LFimgs/10-18r576,1,1.0,LFimgs/130-769r374,1,0.0,LFimgs/150-6219r110,1,0.0,LFimgs/159-7010r302,1,0.0,LFimgs/17-25r676,1,1.0
77,LFimgs/54-915r259,1,1.0,LFimgs/100-1739r547,1,0.0,DSATURimgs/188-8734r722,0,0.0,DSATURimgs/116-4712r483,0,0.0,LFimgs/129-3395r691,1,1.0,DSATURimgs/150-9618r947,0,0.0,LFimgs/61-420r967,1,1.0,DSATURimgs/97-3226r90,0,0.0,LFimgs/188-6601r667,1,0.0,DSATURimgs/146-809r60,0,0.0
78,LFimgs/112-6080r561,1,1.0,DSATURimgs/77-533r88,0,1.0,DSATURimgs/123-7188r361,0,0.0,LFimgs/88-191r324,1,1.0,LFimgs/20-199r496,1,1.0,DSATURimgs/145-4700r244,0,1.0,LFimgs/40-40r326,1,1.0,DSATURimgs/169-2586r113,0,0.0,LFimgs/34-531r943,1,1.0,DSATURimgs/123-5207r590,0,0.0
79,DSATURimgs/183-15613r219,0,0.0,LFimgs/16-23r41,1,1.0,DSATURimgs/141-8030r508,0,0.0,DSATURimgs/50-83r400,0,1.0,DSATURimgs/118-1379r741,0,0.0,DSATURimgs/79-3000r405,0,1.0,LFimgs/14-27r637,1,1.0,LFimgs/27-206r465,1,1.0,LFimgs/62-691r892,1,1.0,LFimgs/92-3309r766,1,0.0
80,LFimgs/24-29r445,1,1.0,DSATURimgs/21-82r190,0,0.0,LFimgs/17-18r952,1,1.0,LFimgs/15-55r293,1,1.0,LFimgs/34-247r132,1,1.0,DSATURimgs/114-1946r883,0,0.0,DSATURimgs/31-284r551,0,0.0,LFimgs/40-568r989,1,0.0,LFimgs/32-86r927,1,0.0,DSATURimgs/115-5596r894,0,0.0
81,DSATURimgs/91-2125r235,0,1.0,LFimgs/53-694r153,1,1.0,LFimgs/109-2089r556,1,0.0,LFimgs/25-283r755,1,1.0,LFimgs/15-88r548,1,1.0,LFimgs/180-15989r603,1,1.0,DSATURimgs/150-7880r353,0,0.0,LFimgs/93-4161r554,1,0.0,DSATURimgs/95-3973r172,0,0.0,LFimgs/22-227r105,1,1.0
82,DSATURimgs/49-79r930,0,1.0,DSATURimgs/133-2775r721,0,0.0,LFimgs/21-108r808,1,1.0,LFimgs/89-3825r681,1,1.0,LFimgs/46-572r683,1,0.0,DSATURimgs/174-8223r927,0,0.0,LFimgs/38-468r400,1,1.0,LFimgs/110-396r933,1,1.0,DSATURimgs/196-14947r726,0,0.0,DSATURimgs/122-4019r51,0,0.0
83,LFimgs/170-13186r366,1,0.0,DSATURimgs/31-312r922,0,1.0,DSATURimgs/128-1028r478,0,0.0,DSATURimgs/80-2850r730,0,0.0,LFimgs/34-397r744,1,1.0,LFimgs/33-437r868,1,1.0,DSATURimgs/103-3454r318,0,0.0,DSATURimgs/99-2606r919,0,0.0,DSATURimgs/176-8070r168,0,0.0,LFimgs/113-1492r18,1,0.0
84,LFimgs/138-654r430,1,0.0,LFimgs/76-1695r71,1,1.0,LFimgs/161-910r728,1,0.0,DSATURimgs/125-851r37,0,0.0,LFimgs/66-1584r342,1,0.0,LFimgs/51-490r470,1,1.0,LFimgs/13-54r799,1,1.0,LFimgs/166-12515r914,1,0.0,DSATURimgs/186-1003r869,0,0.0,DSATURimgs/142-1358r751,0,0.0
85,LFimgs/13-64r733,1,1.0,DSATURimgs/165-631r702,0,0.0,DSATURimgs/79-1263r815,0,0.0,DSATURimgs/57-545r998,0,0.0,DSATURimgs/193-209r493,0,0.0,DSATURimgs/115-1510r384,0,0.0,LFimgs/12-18r109,1,1.0,LFimgs/43-917r721,1,1.0,DSATURimgs/33-406r819,0,0.0,DSATURimgs/150-4331r532,0,0.0
86,DSATURimgs/130-4842r315,0,0.0,LFimgs/32-39r960,1,1.0,LFimgs/123-6952r402,1,0.0,LFimgs/12-37r42,1,1.0,LFimgs/24-269r217,1,1.0,LFimgs/55-285r233,1,1.0,DSATURimgs/178-3441r891,0,0.0,DSATURimgs/138-1285r961,0,0.0,DSATURimgs/121-5529r512,0,0.0,LFimgs/54-1368r339,1,1.0
87,LFimgs/124-6026r311,1,0.0,DSATURimgs/27-237r21,0,0.0,LFimgs/161-6260r344,1,0.0,LFimgs/34-533r685,1,1.0,LFimgs/22-75r401,1,1.0,DSATURimgs/79-2193r856,0,0.0,DSATURimgs/144-7474r654,0,0.0,DSATURimgs/98-4105r400,0,0.0,LFimgs/171-14598r964,1,1.0,LFimgs/163-381r594,1,1.0
88,LFimgs/38-172r708,1,1.0,DSATURimgs/92-1571r304,0,0.0,DSATURimgs/54-715r856,0,1.0,LFimgs/62-79r24,1,1.0,LFimgs/116-391r365,1,1.0,LFimgs/14-31r931,1,1.0,DSATURimgs/114-5959r390,0,0.0,LFimgs/21-128r835,1,1.0,LFimgs/19-144r398,1,1.0,DSATURimgs/174-6847r19,0,0.0
89,DSATURimgs/81-155r456,0,1.0,LFimgs/109-5151r964,1,0.0,LFimgs/138-8319r457,1,0.0,LFimgs/31-449r553,1,1.0,LFimgs/25-276r28,1,1.0,DSATURimgs/89-955r82,0,0.0,DSATURimgs/26-78r800,0,1.0,DSATURimgs/35-465r256,0,1.0,DSATURimgs/198-2692r786,0,1.0,LFimgs/20-88r788,1,1.0
90,LFimgs/15-16r717,1,1.0,LFimgs/62-1664r525,1,0.0,LFimgs/42-862r167,1,1.0,LFimgs/27-312r408,1,1.0,DSATURimgs/188-9604r326,0,0.0,DSATURimgs/37-382r110,0,1.0,LFimgs/23-211r271,1,1.0,DSATURimgs/185-16610r965,0,0.0,DSATURimgs/157-9150r432,0,0.0,DSATURimgs/133-6325r408,0,0.0
91,LFimgs/183-872r726,1,0.0,LFimgs/39-405r164,1,0.0,DSATURimgs/25-134r811,0,1.0,DSATURimgs/47-758r338,0,1.0,LFimgs/39-313r454,1,0.0,DSATURimgs/198-3971r270,0,0.0,DSATURimgs/182-11223r732,0,0.0,LFimgs/138-7444r542,1,0.0,DSATURimgs/71-260r27,0,0.0,DSATURimgs/75-1752r569,0,1.0
92,LFimgs/58-667r394,1,0.0,DSATURimgs/111-5004r365,0,0.0,DSATURimgs/133-2150r854,0,0.0,DSATURimgs/27-122r118,0,1.0,DSATURimgs/148-7821r580,0,0.0,DSATURimgs/196-13404r361,0,0.0,DSATURimgs/147-739r729,0,0.0,LFimgs/117-2123r511,1,1.0,DSATURimgs/85-1887r124,0,1.0,DSATURimgs/60-960r586,0,1.0
93,LFimgs/170-13541r99,1,0.0,LFimgs/20-188r473,1,1.0,LFimgs/34-558r141,1,1.0,DSATURimgs/183-13841r709,0,0.0,DSATURimgs/91-379r768,0,0.0,DSATURimgs/173-11136r798,0,1.0,LFimgs/97-4607r426,1,1.0,DSATURimgs/70-782r386,0,0.0,DSATURimgs/157-5998r128,0,0.0,DSATURimgs/56-1015r256,0,0.0
94,DSATURimgs/131-5894r969,0,0.0,DSATURimgs/151-6278r367,0,1.0,LFimgs/71-90r498,1,1.0,LFimgs/42-138r706,1,0.0,LFimgs/98-2545r503,1,0.0,LFimgs/31-387r841,1,1.0,LFimgs/59-205r573,1,1.0,DSATURimgs/129-1145r597,0,0.0,LFimgs/137-7103r876,1,0.0,LFimgs/28-48r940,1,1.0
95,DSATURimgs/121-6069r70,0,1.0,DSATURimgs/191-16258r594,0,0.0,DSATURimgs/197-7008r236,0,0.0,LFimgs/14-86r473,1,1.0,LFimgs/77-1953r261,1,0.0,LFimgs/102-4925r266,1,0.0,DSATURimgs/92-949r865,0,0.0,DSATURimgs/170-2878r198,0,0.0,LFimgs/28-207r330,1,1.0,DSATURimgs/113-378r827,0,1.0
96,DSATURimgs/81-177r498,0,1.0,DSATURimgs/150-8382r194,0,0.0,LFimgs/10-17r131,1,1.0,LFimgs/45-894r889,1,0.0,LFimgs/149-8048r564,1,0.0,LFimgs/13-42r825,1,1.0,DSATURimgs/113-3746r729,0,1.0,LFimgs/19-48r589,1,1.0,LFimgs/27-295r104,1,0.0,LFimgs/163-772r399,1,0.0
97,LFimgs/30-298r982,1,1.0,LFimgs/40-473r406,1,1.0,DSATURimgs/118-2418r102,0,0.0,LFimgs/67-1328r621,1,0.0,DSATURimgs/136-2950r467,0,0.0,LFimgs/188-12216r48,1,0.0,DSATURimgs/198-10665r398,0,0.0,DSATURimgs/61-493r362,0,1.0,DSATURimgs/140-9497r148,0,0.0,DSATURimgs/137-5306r460,0,0.0
98,DSATURimgs/69-1367r944,0,1.0,LFimgs/33-542r886,1,1.0,LFimgs/55-1425r577,1,0.0,DSATURimgs/140-827r553,0,0.0,DSATURimgs/68-777r247,0,0.0,LFimgs/85-3163r384,1,0.0,LFimgs/34-81r85,1,1.0,LFimgs/142-4165r807,1,0.0,DSATURimgs/63-1688r398,0,0.0,DSATURimgs/119-3749r937,0,0.0
99,DSATURimgs/186-12349r988,0,0.0,LFimgs/69-850r838,1,1.0,LFimgs/58-786r6,1,0.0,LFimgs/180-4369r619,1,0.0,DSATURimgs/170-11218r331,0,0.0,LFimgs/62-1470r467,1,0.0,LFimgs/109-3107r838,1,1.0,LFimgs/134-8840r413,1,1.0,DSATURimgs/193-2585r488,0,0.0,LFimgs/12-70r116,1,1.0
100,LFimgs/23-238r53,1,1.0,LFimgs/49-678r118,1,0.0,DSATURimgs/121-517r97,0,1.0,DSATURimgs/19-33r840,0,1.0,LFimgs/88-3490r62,1,1.0,DSATURimgs/59-995r674,0,1.0,DSATURimgs/143-4043r560,0,0.0,LFimgs/76-2596r563,1,1.0,LFimgs/21-209r511,1,1.0,LFimgs/63-1817r283,1,1.0
101,DSATURimgs/145-3207r325,0,0.0,DSATURimgs/152-7577r618,0,0.0,LFimgs/101-500r471,1,0.0,LFimgs/71-159r541,1,1.0,DSATURimgs/184-1679r500,0,0.0,DSATURimgs/86-1692r408,0,0.0,DSATURimgs/34-44r134,0,1.0,LFimgs/41-368r492,1,1.0,LFimgs/55-1067r955,1,1.0,DSATURimgs/121-4578r459,0,0.0
102,DSATURimgs/65-1475r412,0,1.0,DSATURimgs/147-9595r689,0,0.0,LFimgs/68-1331r146,1,0.0,DSATURimgs/162-5709r946,0,0.0,DSATURimgs/118-4260r203,0,0.0,LFimgs/42-346r650,1,1.0,DSATURimgs/125-7408r266,0,0.0,DSATURimgs/131-4739r221,0,0.0,LFimgs/17-83r810,1,1.0,DSATURimgs/108-1004r347,0,0.0
103,LFimgs/30-209r551,1,1.0,LFimgs/145-635r741,1,1.0,DSATURimgs/112-1952r443,0,0.0,DSATURimgs/191-17395r221,0,0.0,DSATURimgs/152-8017r152,0,0.0,LFimgs/16-93r979,1,1.0,LFimgs/20-154r965,1,1.0,LFimgs/110-2947r844,1,0.0,LFimgs/17-81r54,1,1.0,LFimgs/121-4836r984,1,0.0
104,LFimgs/109-227r763,1,1.0,LFimgs/22-176r348,1,1.0,DSATURimgs/196-15548r983,0,0.0,LFimgs/13-30r396,1,1.0,LFimgs/23-139r542,1,1.0,DSATURimgs/74-1975r349,0,0.0,LFimgs/170-13072r276,1,0.0,LFimgs/106-5004r796,1,0.0,DSATURimgs/86-2147r465,0,0.0,DSATURimgs/128-2051r576,0,0.0
105,LFimgs/67-2145r564,1,1.0,LFimgs/108-5718r824,1,1.0,LFimgs/90-202r292,1,1.0,DSATURimgs/133-6018r214,0,0.0,LFimgs/115-6083r109,1,0.0,DSATURimgs/102-4298r530,0,0.0,LFimgs/162-13041r818,1,1.0,DSATURimgs/197-2374r551,0,0.0,DSATURimgs/76-2005r290,0,1.0,LFimgs/45-175r340,1,1.0
106,LFimgs/151-11259r975,1,1.0,LFimgs/22-83r849,1,0.0,DSATURimgs/35-437r448,0,1.0,DSATURimgs/157-1410r643,0,0.0,DSATURimgs/23-155r286,0,1.0,LFimgs/143-5619r318,1,0.0,DSATURimgs/64-616r52,0,1.0,LFimgs/16-98r989,1,0.0,DSATURimgs/131-5105r706,0,0.0,LFimgs/27-214r827,1,1.0
107,DSATURimgs/36-264r83,0,1.0,DSATURimgs/117-3150r436,0,0.0,DSATURimgs/174-8634r261,0,0.0,DSATURimgs/103-4286r691,0,0.0,LFimgs/119-2959r893,1,0.0,LFimgs/77-2910r687,1,1.0,DSATURimgs/143-7746r973,0,1.0,DSATURimgs/70-632r457,0,1.0,LFimgs/56-1548r541,1,1.0,DSATURimgs/60-1220r931,0,0.0
108,DSATURimgs/78-674r837,0,1.0,LFimgs/57-126r811,1,1.0,DSATURimgs/165-434r293,0,1.0,DSATURimgs/198-17782r592,0,0.0,LFimgs/21-158r406,1,1.0,LFimgs/29-319r627,1,0.0,LFimgs/169-391r594,1,1.0,DSATURimgs/151-8251r587,0,0.0,LFimgs/96-257r669,1,1.0,DSATURimgs/197-13024r614,0,0.0
109,LFimgs/186-17117r173,1,1.0,LFimgs/36-489r370,1,1.0,LFimgs/56-280r641,1,0.0,LFimgs/19-128r569,1,1.0,LFimgs/19-84r621,1,1.0,LFimgs/14-37r761,1,1.0,DSATURimgs/184-9275r144,0,0.0,DSATURimgs/46-508r528,0,0.0,LFimgs/65-167r698,1,1.0,DSATURimgs/113-4903r705,0,1.0
110,LFimgs/22-76r656,1,1.0,DSATURimgs/134-5896r818,0,0.0,LFimgs/164-12608r317,1,0.0,DSATURimgs/85-511r594,0,0.0,DSATURimgs/43-241r756,0,1.0,DSATURimgs/192-13393r625,0,0.0,LFimgs/14-69r192,1,1.0,LFimgs/21-203r393,1,1.0,DSATURimgs/73-1667r967,0,1.0,LFimgs/64-161r589,1,1.0
111,DSATURimgs/198-5203r858,0,0.0,LFimgs/46-149r809,1,1.0,LFimgs/24-247r41,1,1.0,LFimgs/32-71r405,1,1.0,DSATURimgs/74-742r515,0,0.0,DSATURimgs/58-582r841,0,0.0,DSATURimgs/190-8155r561,0,0.0,LFimgs/81-2951r189,1,1.0,DSATURimgs/181-3589r114,0,0.0,LFimgs/30-247r781,1,1.0
112,LFimgs/52-56r52,1,1.0,LFimgs/144-4275r905,1,0.0,DSATURimgs/145-1674r580,0,0.0,DSATURimgs/49-775r865,0,1.0,LFimgs/138-6762r350,1,0.0,DSATURimgs/88-1793r269,0,0.0,DSATURimgs/134-959r623,0,0.0,DSATURimgs/191-15074r694,0,0.0,LFimgs/71-801r563,1,1.0,LFimgs/71-88r855,1,1.0
113,DSATURimgs/43-595r530,0,1.0,DSATURimgs/57-898r305,0,1.0,LFimgs/17-142r809,1,1.0,DSATURimgs/145-5712r447,0,0.0,LFimgs/10-45r510,1,1.0,DSATURimgs/78-2072r969,0,0.0,DSATURimgs/146-9777r472,0,0.0,LFimgs/22-124r819,1,1.0,LFimgs/12-13r977,1,1.0,LFimgs/57-208r238,1,1.0
114,DSATURimgs/33-115r661,0,1.0,DSATURimgs/145-5512r4,0,0.0,DSATURimgs/138-7348r194,0,0.0,DSATURimgs/154-11358r298,0,0.0,LFimgs/15-24r651,1,1.0,DSATURimgs/96-822r310,0,1.0,DSATURimgs/160-419r806,0,1.0,LFimgs/87-2404r159,1,1.0,DSATURimgs/75-1458r228,0,1.0,DSATURimgs/83-2316r732,0,0.0
115,LFimgs/64-1114r836,1,1.0,LFimgs/120-1565r569,1,0.0,DSATURimgs/163-3383r85,0,0.0,LFimgs/22-237r798,1,1.0,LFimgs/38-89r661,1,0.0,DSATURimgs/32-263r702,0,1.0,LFimgs/135-7166r879,1,0.0,DSATURimgs/62-738r534,0,0.0,LFimgs/11-25r907,1,1.0,DSATURimgs/34-466r506,0,1.0
116,DSATURimgs/66-1109r107,0,0.0,LFimgs/87-841r291,1,1.0,LFimgs/61-1024r306,1,0.0,LFimgs/30-146r357,1,1.0,LFimgs/13-45r534,1,1.0,DSATURimgs/179-6623r569,0,0.0,DSATURimgs/107-2286r50,0,0.0,DSATURimgs/184-13118r961,0,0.0,LFimgs/65-389r133,1,0.0,LFimgs/55-1328r940,1,1.0
117,LFimgs/25-55r850,1,1.0,LFimgs/79-2688r489,1,1.0,DSATURimgs/102-1515r379,0,0.0,LFimgs/68-82r800,1,1.0,LFimgs/11-57r965,1,1.0,DSATURimgs/44-177r647,0,1.0,LFimgs/73-1181r947,1,1.0,DSATURimgs/137-7568r176,0,0.0,DSATURimgs/170-7638r399,0,0.0,LFimgs/134-3067r380,1,0.0
118,DSATURimgs/99-3380r388,0,0.0,DSATURimgs/95-144r741,0,1.0,DSATURimgs/185-13949r637,0,0.0,DSATURimgs/187-13886r272,0,0.0,LFimgs/91-779r978,1,0.0,LFimgs/42-817r464,1,1.0,LFimgs/29-277r203,1,0.0,DSATURimgs/129-4808r628,0,0.0,LFimgs/173-14917r364,1,1.0,DSATURimgs/170-3155r159,0,0.0
119,DSATURimgs/34-349r447,0,0.0,DSATURimgs/192-17657r688,0,1.0,DSATURimgs/21-45r167,0,1.0,DSATURimgs/136-5080r281,0,0.0,DSATURimgs/149-6083r912,0,0.0,DSATURimgs/121-5838r975,0,0.0,LFimgs/44-225r405,1,1.0,DSATURimgs/193-5569r288,0,0.0,LFimgs/160-7351r616,1,0.0,DSATURimgs/181-4964r5,0,0.0
120,LFimgs/126-2541r828,1,1.0,LFimgs/35-95r134,1,1.0,DSATURimgs/67-2106r1,0,0.0,DSATURimgs/56-482r792,0,0.0,DSATURimgs/35-522r374,0,1.0,DSATURimgs/70-132r873,0,0.0,DSATURimgs/40-652r78,0,0.0,LFimgs/182-10746r279,1,0.0,DSATURimgs/167-4663r410,0,0.0,LFimgs/92-219r584,1,1.0
121,DSATURimgs/60-1484r355,0,1.0,LFimgs/185-4033r247,1,0.0,LFimgs/66-875r714,1,0.0,LFimgs/31-236r55,1,1.0,DSATURimgs/123-643r78,0,1.0,DSATURimgs/107-3626r68,0,0.0,LFimgs/81-2053r708,1,0.0,DSATURimgs/80-2420r927,0,0.0,LFimgs/159-12628r260,1,1.0,DSATURimgs/83-1295r775,0,1.0
122,DSATURimgs/153-4047r432,0,0.0,LFimgs/23-255r193,1,1.0,DSATURimgs/106-4463r287,0,0.0,LFimgs/34-269r819,1,0.0,LFimgs/96-4484r609,1,1.0,LFimgs/14-96r845,1,1.0,LFimgs/34-293r355,1,1.0,LFimgs/10-35r509,1,1.0,DSATURimgs/73-1988r576,0,0.0,DSATURimgs/52-1203r399,0,0.0
123,LFimgs/33-374r237,1,1.0,LFimgs/19-125r906,1,1.0,DSATURimgs/143-773r711,0,0.0,DSATURimgs/121-3575r30,0,0.0,LFimgs/123-7097r44,1,1.0,LFimgs/41-530r588,1,1.0,DSATURimgs/80-2222r171,0,0.0,DSATURimgs/73-501r191,0,1.0,DSATURimgs/187-10404r347,0,0.0,LFimgs/83-846r346,1,0.0
124,DSATURimgs/91-3514r377,0,0.0,DSATURimgs/144-7820r718,0,0.0,DSATURimgs/172-14171r676,0,0.0,LFimgs/71-2507r801,1,1.0,LFimgs/62-964r672,1,0.0,LFimgs/196-14065r60,1,0.0,LFimgs/87-3777r552,1,1.0,DSATURimgs/17-70r784,0,1.0,DSATURimgs/90-684r662,0,1.0,DSATURimgs/48-263r626,0,1.0
125,LFimgs/33-446r175,1,0.0,DSATURimgs/75-1684r411,0,1.0,DSATURimgs/146-10182r857,0,0.0,LFimgs/36-613r872,1,1.0,LFimgs/40-279r187,1,1.0,DSATURimgs/168-8808r151,0,0.0,LFimgs/82-336r638,1,1.0,LFimgs/45-789r633,1,1.0,DSATURimgs/122-214r958,0,1.0,DSATURimgs/92-2613r752,0,1.0
126,LFimgs/20-76r572,1,1.0,LFimgs/66-1500r822,1,0.0,DSATURimgs/130-4024r725,0,0.0,DSATURimgs/79-1485r159,0,0.0,LFimgs/94-4397r616,1,1.0,LFimgs/52-527r299,1,0.0,DSATURimgs/118-2826r856,0,0.0,LFimgs/15-111r760,1,1.0,LFimgs/85-3007r316,1,0.0,DSATURimgs/17-107r234,0,1.0
127,LFimgs/25-45r554,1,1.0,LFimgs/155-1506r625,1,0.0,DSATURimgs/157-9536r712,0,0.0,LFimgs/15-101r969,1,1.0,LFimgs/124-2263r619,1,0.0,LFimgs/53-228r140,1,1.0,DSATURimgs/32-331r231,0,1.0,DSATURimgs/124-2607r818,0,0.0,DSATURimgs/99-2128r401,0,0.0,LFimgs/17-92r500,1,1.0
128,LFimgs/15-18r783,1,0.0,DSATURimgs/178-4849r180,0,0.0,LFimgs/177-8581r448,1,0.0,LFimgs/131-8535r678,1,1.0,DSATURimgs/130-2823r660,0,0.0,LFimgs/182-16507r407,1,1.0,DSATURimgs/81-209r276,0,1.0,LFimgs/52-72r848,1,1.0,DSATURimgs/65-737r959,0,1.0,LFimgs/33-70r591,1,1.0
129,LFimgs/23-80r449,1,0.0,LFimgs/134-6105r938,1,0.0,LFimgs/13-84r929,1,1.0,DSATURimgs/57-1426r859,0,0.0,LFimgs/36-194r115,1,1.0,DSATURimgs/194-3319r770,0,0.0,DSATURimgs/155-6587r263,0,0.0,LFimgs/59-156r183,1,1.0,LFimgs/164-10668r129,1,0.0,DSATURimgs/125-901r30,0,1.0
130,LFimgs/12-33r972,1,1.0,DSATURimgs/148-7321r554,0,0.0,DSATURimgs/19-96r276,0,1.0,LFimgs/72-1931r985,1,1.0,DSATURimgs/68-1067r602,0,1.0,DSATURimgs/124-3844r793,0,0.0,LFimgs/10-48r469,1,1.0,LFimgs/150-8615r632,1,0.0,LFimgs/175-1496r225,1,0.0,LFimgs/140-3505r154,1,0.0
131,LFimgs/10-46r561,1,1.0,LFimgs/116-3471r991,1,0.0,DSATURimgs/187-4166r642,0,0.0,DSATURimgs/28-47r198,0,1.0,LFimgs/51-162r668,1,1.0,LFimgs/40-550r671,1,1.0,DSATURimgs/116-2655r606,0,0.0,LFimgs/101-3008r205,1,0.0,LFimgs/183-15186r242,1,0.0,LFimgs/13-37r744,1,1.0
132,LFimgs/38-675r344,1,1.0,DSATURimgs/87-3166r482,0,0.0,LFimgs/29-101r173,1,1.0,DSATURimgs/178-2344r433,0,0.0,LFimgs/54-1356r6,1,1.0,DSATURimgs/56-1018r844,0,0.0,LFimgs/15-111r794,1,1.0,DSATURimgs/191-13664r301,0,0.0,DSATURimgs/114-2491r820,0,0.0,LFimgs/44-136r765,1,1.0
133,DSATURimgs/21-114r74,0,1.0,LFimgs/25-241r361,1,1.0,DSATURimgs/67-1447r523,0,0.0,LFimgs/39-436r387,1,0.0,LFimgs/37-142r319,1,1.0,DSATURimgs/30-224r511,0,0.0,DSATURimgs/128-3552r74,0,0.0,DSATURimgs/137-3387r484,0,0.0,DSATURimgs/190-4980r290,0,0.0,DSATURimgs/131-437r263,0,0.0
134,LFimgs/180-14328r323,1,0.0,DSATURimgs/19-118r106,0,1.0,LFimgs/79-1839r899,1,0.0,LFimgs/41-137r900,1,1.0,LFimgs/48-1143r58,1,1.0,DSATURimgs/171-11815r277,0,0.0,DSATURimgs/121-2903r807,0,0.0,DSATURimgs/110-219r91,0,1.0,LFimgs/172-13370r93,1,0.0,LFimgs/57-920r328,1,0.0
135,DSATURimgs/148-3782r839,0,0.0,DSATURimgs/171-4306r397,0,0.0,LFimgs/11-57r660,1,1.0,DSATURimgs/185-10542r275,0,0.0,LFimgs/80-3142r84,1,1.0,DSATURimgs/50-622r365,0,0.0,LFimgs/25-52r350,1,1.0,LFimgs/178-1516r60,1,0.0,LFimgs/22-35r754,1,1.0,DSATURimgs/64-703r911,0,1.0
136,LFimgs/31-359r6,1,1.0,DSATURimgs/52-1107r342,0,1.0,DSATURimgs/111-752r672,0,0.0,DSATURimgs/173-2941r323,0,0.0,DSATURimgs/188-3713r687,0,0.0,DSATURimgs/119-6874r145,0,0.0,LFimgs/31-120r557,1,1.0,DSATURimgs/189-10109r192,0,0.0,DSATURimgs/79-3016r607,0,1.0,DSATURimgs/72-1001r667,0,1.0
137,LFimgs/72-1584r920,1,0.0,LFimgs/193-15643r40,1,0.0,DSATURimgs/124-588r402,0,1.0,LFimgs/22-212r645,1,1.0,DSATURimgs/73-2097r516,0,0.0,LFimgs/16-17r431,1,1.0,LFimgs/131-6715r911,1,0.0,LFimgs/181-11887r292,1,0.0,DSATURimgs/42-136r419,0,1.0,LFimgs/84-1792r422,1,0.0
