,fold0,fold0-Y,fold0-Prediction,fold1,fold1-Y,fold1-Prediction,fold2,fold2-Y,fold2-Prediction,fold3,fold3-Y,fold3-Prediction,fold4,fold4-Y,fold4-Prediction,fold5,fold5-Y,fold5-Prediction,fold6,fold6-Y,fold6-Prediction,fold7,fold7-Y,fold7-Prediction,fold8,fold8-Y,fold8-Prediction,fold9,fold9-Y,fold9-Prediction
199,Combo/SpannerUncorrelate,1,1,Combo/40_knapPI_6_500_1000000_1,1,1,CHR/TSP-64-1-2-4172,0,4,LF/28-244r996,5,5,Expknap/16_knapPI_9_50_1000000_1,3,3,DSATUR/55-1306r737,2,2,CHR/TSP-82-9-0-3509,0,0,DSATUR/114-1946r883,2,2,LF/119-6652r567,5,2,GREEDY/TSP-155-5-1-1559,4,4
200,DSATUR/110-5420r172,2,2,Expknap/27_knapPI_2_100_1000000_1,3,3,DSATUR/162-11681r87,2,2,Expknap/13_knapPI_14_20_1000_1,3,3,Combo/QuadFi,1,1,CHR/TSP-89-3-3-3073,0,0,Combo/EvenOddStron,1,1,Combo/CubeFi,1,1,Combo/EvenOddStron,1,1,GREEDY/TSP-46-5-1-4826,4,0
201,Expknap/35_knapPI_3_2000_10000_1,3,3,CHR/TSP-120-2-2-1316,0,0,DSATUR/73-1667r967,2,2,GREEDY/TSP-108-10-1-5062,4,0,LF/12-52r348,5,5,DSATUR/59-1433r135,2,2,LF/82-1917r377,5,2,GREEDY/TSP-116-9-2-3538,4,0,CHR/TSP-199-9-2-1869,0,4,Expknap/48_knapPI_5_200_1000000_1,3,3
202,CHR/TSP-57-10-2-1058,0,0,CHR/TSP-162-1-2-3290,0,0,CHR/TSP-66-4-1-1618,0,4,LF/77-1789r937,5,2,Expknap/27_knapPI_6_200_10000_1,3,3,Combo/SpannerUncorrelate,1,1,CHR/TSP-100-9-1-3307,0,0,GREEDY/TSP-175-5-3-2830,4,0,DSATUR/127-858r318,2,2,GREEDY/TSP-61-5-0-1952,4,4
203,LF/92-328r193,5,5,DSATUR/79-1090r66,2,2,CHR/TSP-192-9-2-626,0,0,GREEDY/TSP-184-1-3-445,4,4,LF/47-1005r752,5,5,Expknap/48_knapPI_16_200_1000_1,3,3,Expknap/34_knapPI_5_2000_1000_1,3,3,DSATUR/78-2860r453,2,2,GREEDY/TSP-178-6-1-5435,4,4,DSATUR/62-1218r160,2,2
204,DSATUR/80-2376r444,2,2,DSATUR/169-6490r459,2,2,LF/33-433r190,5,2,DSATUR/67-2106r1,2,2,GREEDY/TSP-100-5-2-3496,4,0,LF/55-252r775,5,5,GREEDY/TSP-130-8-0-4444,4,4,CHR/TSP-105-9-2-1392,0,4,CHR/TSP-178-8-3-25,0,4,Combo/EvenOddStron,1,1
205,Expknap/23_knapPI_15_20_1000_1,3,3,Combo/CubeFi,1,1,GREEDY/TSP-181-5-1-5482,4,4,CHR/TSP-38-6-1-919,0,0,GREEDY/TSP-104-2-0-3711,4,4,Combo/ProfitLargeOnl,1,1,LF/61-839r489,5,2,GREEDY/TSP-164-6-3-2469,4,4,CHR/TSP-104-6-1-2038,0,4,LF/12-13r399,5,5
206,LF/49-251r740,5,5,DSATUR/148-2537r116,2,2,Combo/Circl,1,1,LF/15-78r406,5,5,LF/171-13317r5,5,2,CHR/TSP-40-8-2-821,0,0,GREEDY/TSP-161-10-3-4920,4,4,Combo/NoSmallWeight,1,1,Expknap/18_knapPI_2_200_10000_1,3,3,DSATUR/70-332r13,2,5
207,CHR/TSP-141-1-2-3531,0,0,DSATUR/164-5487r741,2,2,CHR/TSP-177-4-2-289,0,4,LF/19-159r558,5,5,LF/30-298r982,5,5,Expknap/3_knapPI_3_100_10000_1,3,3,LF/28-268r454,5,5,GREEDY/TSP-197-5-3-1539,4,4,DSATUR/18-106r231,2,5,LF/26-91r504,5,5
208,Combo/Multipl,1,1,CHR/TSP-131-1-3-1166,0,4,Combo/CubeFi,1,1,Expknap/18_knapPI_5_500_10000_1,3,3,CHR/TSP-108-2-3-1926,0,4,Combo/InverseStron,1,1,Expknap/13_knapPI_5_100_1000_1,3,3,Expknap/15_knapPI_12_20_1000_1,3,3,DSATUR/101-4708r729,2,2,Combo/CubeFi,1,1
209,LF/15-94r603,5,5,Combo/QuadFi,1,1,Combo/EvenOddStron,1,1,DSATUR/180-12595r282,2,2,Expknap/27_knapPI_16_20_1000_1,3,3,LF/37-95r407,5,5,GREEDY/TSP-115-7-3-5693,4,0,DSATUR/193-2585r488,2,2,CHR/TSP-30-3-1-631,0,0,CHR/TSP-67-7-1-673,0,0
210,Expknap/15_knapPI_16_200_1000_1,3,3,DSATUR/86-695r159,2,5,LF/49-167r255,5,5,CHR/TSP-31-5-1-3931,0,0,GREEDY/TSP-143-7-0-3005,4,4,LF/113-6300r837,5,2,Expknap/10_knapPI_16_200_1000_1,3,3,GREEDY/TSP-64-3-2-4414,4,0,Combo/SpannerUncorrelate,1,3,DSATUR/187-10404r347,2,2
211,CHR/TSP-162-5-2-288,0,0,Combo/SpannerUncorrelate,1,1,Combo/NoSmallWeight,1,1,Expknap/28_knapPI_5_1000_10000000_1,3,1,GREEDY/TSP-145-6-1-245,4,4,Expknap/0_knapPI_13_20_1000_1,3,3,LF/34-547r144,5,5,Expknap/31_knapPI_2_500_10000000_1,3,3,DSATUR/122-7073r283,2,2,Expknap/29_knapPI_5_200_1000000_1,3,3
212,CHR/TSP-64-8-1-2093,0,4,DSATUR/178-1464r482,2,2,Combo/Circl,1,1,DSATUR/183-13841r709,2,2,DSATUR/188-9061r160,2,2,CHR/TSP-128-9-3-1568,0,0,Expknap/25_knapPI_2_200_10000_1,3,3,Expknap/19_knapPI_4_100_10000000_1,3,3,CHR/TSP-74-2-2-4326,0,0,Combo/InverseStron,1,1
213,LF/19-155r695,5,5,Combo/EvenOddStron,1,1,CHR/TSP-58-9-2-4094,0,0,Combo/86_knapPI_6_500_1000000_1,1,1,CHR/TSP-42-5-2-661,0,0,DSATUR/116-6134r713,2,2,Combo/SimilarWeightsUncorrelate,1,1,LF/113-2109r357,5,2,Combo/EvenOddStron,1,1,CHR/TSP-78-1-1-457,0,0
214,CHR/TSP-36-6-1-378,0,4,DSATUR/88-1583r385,2,2,Expknap/24_knapPI_4_100_10000000_1,3,3,LF/30-283r301,5,5,LF/40-747r99,5,5,GREEDY/TSP-180-9-0-5779,4,4,Combo/93_knapPI_13_1000_1000_1,1,1,Expknap/41_knapPI_16_100_1000_1,3,3,GREEDY/TSP-119-6-0-3186,4,4,LF/31-477r443,5,5
215,CHR/TSP-40-2-2-1657,0,0,CHR/TSP-89-2-3-738,0,0,Expknap/10_knapPI_5_100_1000_1,3,3,LF/76-1079r202,5,2,DSATUR/180-11659r469,2,2,Expknap/30_knapPI_14_20_1000_1,3,3,Combo/QuadFi,1,1,Combo/0_knapPI_6_500_1000000_1,1,1,Combo/AlmostStron,1,1,Combo/34_knapPI_6_500_1000000_1,1,1
216,Expknap/34_knapPI_5_200_1000000_1,3,3,Combo/20_knapPI_4_1000_10000_1,1,1,GREEDY/TSP-28-3-2-1883,4,4,Expknap/24_knapPI_2_500_10000000_1,3,3,CHR/TSP-61-7-3-459,0,0,Combo/CubeFi,1,1,CHR/TSP-141-5-3-3295,0,4,DSATUR/166-8999r829,2,2,Combo/Multipl,1,1,CHR/TSP-57-9-0-1458,0,0
217,Combo/ProfitLargeOnl,1,1,CHR/TSP-68-8-1-2976,0,0,LF/160-9578r343,5,2,DSATUR/56-558r104,2,2,Combo/NoSmallWeight,1,1,LF/86-2046r695,5,2,DSATUR/189-12303r106,2,2,DSATUR/177-4335r366,2,2,CHR/TSP-31-5-1-2636,0,0,CHR/TSP-150-4-3-936,0,4
218,Expknap/10_knapPI_2_500_10000000_1,3,3,GREEDY/TSP-148-10-0-2231,4,4,CHR/TSP-36-3-3-1993,0,0,Combo/SimilarWeightsUncorrelate,1,1,Expknap/0_knapPI_5_2000_1000_1,3,3,CHR/TSP-188-1-2-3561,0,4,Combo/EvenOddStron,1,1,LF/96-257r669,5,5,GREEDY/TSP-91-5-3-5825,4,0,GREEDY/TSP-27-7-3-5043,4,0
219,DSATUR/80-1770r551,2,2,Expknap/24_knapPI_2_1000_1000_1,3,3,CHR/TSP-74-2-1-1938,0,4,Expknap/34_knapPI_1_200_10000_1,3,3,DSATUR/169-972r892,2,2,CHR/TSP-138-6-1-1257,0,4,CHR/TSP-89-6-2-2057,0,0,Combo/SimilarWeightsUncorrelate,1,1,LF/13-63r439,5,5,GREEDY/TSP-28-9-3-1438,4,4
220,LF/10-10r619,5,5,LF/63-1973r248,5,2,GREEDY/TSP-79-5-2-1537,4,4,Combo/EvenOddSubsetSu,1,1,CHR/TSP-44-4-0-2764,0,0,GREEDY/TSP-146-3-1-5812,4,4,LF/30-146r357,5,5,Expknap/38_knapPI_3_50_1000000_1,3,3,DSATUR/180-14794r693,2,2,CHR/TSP-26-8-0-2302,0,0
221,CHR/TSP-32-8-3-2353,0,0,DSATUR/68-1182r916,2,2,Combo/Multipl,1,1,LF/57-126r811,5,5,LF/11-54r456,5,5,Expknap/19_knapPI_15_200_1000_1,3,3,DSATUR/105-544r551,2,2,CHR/TSP-115-4-2-643,0,0,Combo/Circl,1,1,DSATUR/145-1674r580,2,2
222,Combo/EvenOddStron,1,1,CHR/TSP-90-10-3-4453,0,0,Expknap/32_knapPI_14_100_1000_1,3,3,Expknap/1_knapPI_5_50_100000_1,3,3,Expknap/33_knapPI_16_20_1000_1,3,3,CHR/TSP-161-2-2-653,0,0,Expknap/11_knapPI_1_2000_100000_1,3,3,DSATUR/170-10077r128,2,2,LF/24-202r233,5,5,LF/36-582r2,5,2
223,Expknap/46_knapPI_4_200_1000_1,3,3,CHR/TSP-87-3-3-3019,0,0,LF/15-101r969,5,5,CHR/TSP-151-1-2-3021,0,0,DSATUR/157-1647r447,2,2,DSATUR/114-3997r713,2,2,Combo/Circl,1,1,Combo/Profi,1,1,DSATUR/50-83r400,2,5,LF/26-303r779,5,5
224,Expknap/38_knapPI_3_1000_100000_1,3,3,DSATUR/169-6510r688,2,2,LF/116-5988r990,5,2,CHR/TSP-83-4-3-1172,0,0,CHR/TSP-148-3-3-3197,0,4,GREEDY/TSP-107-5-1-4001,4,0,DSATUR/167-10722r377,2,2,DSATUR/63-1692r721,2,2,Combo/SpannerStron,1,1,GREEDY/TSP-174-10-2-5122,4,0
225,Combo/SpannerUncorrelate,1,1,DSATUR/131-6734r528,2,2,Combo/ProfitLargeOnl,1,1,GREEDY/TSP-53-2-3-2276,4,0,DSATUR/62-1494r124,2,2,DSATUR/123-5693r359,2,2,GREEDY/TSP-137-10-0-4114,4,0,GREEDY/TSP-180-1-2-3267,4,0,GREEDY/TSP-110-4-2-849,4,0,LF/58-1413r22,5,2
226,Combo/SpannerStron,1,1,CHR/TSP-101-5-3-2784,0,0,Combo/78_knapPI_6_500_1000000_1,1,1,Combo/EvenOddStron,1,1,GREEDY/TSP-165-10-2-430,4,0,Combo/SpannerStron,1,1,GREEDY/TSP-157-2-0-831,4,0,LF/29-55r2,5,5,Combo/SpannerUncorrelate,1,3,GREEDY/TSP-121-3-1-5264,4,4
227,CHR/TSP-101-7-2-1338,0,0,GREEDY/TSP-161-3-1-3447,4,0,CHR/TSP-159-8-2-965,0,4,GREEDY/TSP-107-3-3-222,4,0,Expknap/36_knapPI_3_100_10000_1,3,3,Expknap/32_knapPI_11_500_1000_1,3,1,DSATUR/16-82r162,2,5,GREEDY/TSP-115-5-0-4748,4,0,GREEDY/TSP-199-6-0-4482,4,4,LF/80-2533r826,5,2
228,CHR/TSP-103-7-1-509,0,4,CHR/TSP-95-7-2-2668,0,0,Combo/RandomCeilin,1,1,Combo/AlmostStron,1,1,DSATUR/170-4737r596,2,2,GREEDY/TSP-130-6-0-1948,4,0,CHR/TSP-73-9-0-988,0,0,GREEDY/TSP-187-2-3-5393,4,4,LF/181-16340r143,5,2,Combo/QuadFi,1,1
229,DSATUR/178-7057r56,2,2,DSATUR/112-2400r484,2,2,Combo/EvenOddSubsetSu,1,1,CHR/TSP-32-6-1-3219,0,4,DSATUR/123-7359r428,2,2,CHR/TSP-142-3-3-2424,0,0,Expknap/36_knapPI_3_200_10000000_1,3,3,Combo/EvenOddStron,1,1,Expknap/17_knapPI_2_2000_1000000_1,3,3,LF/135-7345r670,5,2
230,DSATUR/30-217r694,2,5,GREEDY/TSP-173-8-0-3584,4,4,LF/30-85r376,5,5,Expknap/42_knapPI_2_500_10000000_1,3,3,DSATUR/59-346r273,2,5,LF/41-368r492,5,2,LF/41-617r21,5,5,Expknap/17_knapPI_13_1000_1000_1,3,1,Combo/EvenOddStron,1,1,Expknap/1_knapPI_1_2000_100000_1,3,3
231,LF/61-86r875,5,5,LF/123-6952r402,5,2,GREEDY/TSP-113-1-1-2748,4,4,CHR/TSP-87-9-0-3800,0,0,DSATUR/62-861r1,2,2,Expknap/31_knapPI_4_100_10000000_1,3,3,Combo/SpannerUncorrelate,1,3,DSATUR/61-1241r383,2,2,GREEDY/TSP-170-4-1-229,4,4,GREEDY/TSP-53-4-3-4013,4,0
232,DSATUR/154-11487r145,2,2,DSATUR/136-3733r552,2,2,DSATUR/46-476r344,2,2,LF/27-313r931,5,5,LF/13-74r371,5,5,CHR/TSP-66-5-1-1988,0,4,GREEDY/TSP-182-3-1-1969,4,4,Combo/Circl,1,1,Combo/5_knapPI_11_500_1000_1,1,3,LF/17-77r871,5,5
233,LF/64-1039r493,5,2,CHR/TSP-90-2-1-237,0,0,LF/18-93r586,5,5,LF/141-9807r266,5,2,GREEDY/TSP-135-10-3-3715,4,4,CHR/TSP-142-8-3-4300,0,4,CHR/TSP-135-9-3-3941,0,0,DSATUR/92-2613r752,2,2,LF/28-334r707,5,5,GREEDY/TSP-58-2-2-1378,4,0
234,DSATUR/56-769r872,2,2,GREEDY/TSP-173-10-2-4990,4,0,Expknap/46_knapPI_9_100_1000_1,3,3,DSATUR/137-4403r857,2,2,LF/88-883r523,5,2,DSATUR/58-582r841,2,2,LF/66-2139r847,5,2,LF/52-1091r734,5,2,CHR/TSP-109-5-2-3289,0,0,GREEDY/TSP-185-8-1-901,4,4
235,Expknap/22_knapPI_3_200_10000000_1,3,3,Combo/EvenOddSubsetSu,1,1,CHR/TSP-94-10-1-1761,0,4,GREEDY/TSP-90-7-2-5515,4,0,Combo/SpannerUncorrelate,1,1,DSATUR/109-1002r251,2,2,Combo/AlmostStron,1,1,LF/80-2690r278,5,2,LF/24-149r764,5,5,GREEDY/TSP-122-4-1-3876,4,4
236,Combo/InverseStron,1,3,Expknap/26_knapPI_15_200_1000_1,3,3,DSATUR/148-3782r839,2,2,GREEDY/TSP-180-9-0-3896,4,4,LF/60-104r425,5,5,Expknap/36_knapPI_16_20_1000_1,3,3,Combo/47_knapPI_4_2000_100000_1,1,1,GREEDY/TSP-154-8-1-2072,4,4,Expknap/12_knapPI_11_2000_1000_1,3,1,CHR/TSP-184-1-3-3100,0,4
237,GREEDY/TSP-170-6-0-3293,4,4,GREEDY/TSP-152-8-0-5049,4,4,Combo/EvenOddStron,1,1,CHR/TSP-191-4-2-3983,0,0,Expknap/48_knapPI_3_200_10000000_1,3,3,LF/73-2456r260,5,2,GREEDY/TSP-159-5-0-4917,4,4,CHR/TSP-91-5-2-1083,0,0,Expknap/37_knapPI_15_200_1000_1,3,3,DSATUR/105-2386r922,2,2
238,Expknap/45_knapPI_12_200_1000_1,3,3,Combo/EvenOddSubsetSu,1,1,CHR/TSP-59-3-1-1165,0,4,Expknap/42_knapPI_5_100_1000_1,3,3,LF/138-511r428,5,5,DSATUR/62-1313r956,2,2,CHR/TSP-112-7-1-1608,0,4,GREEDY/TSP-130-10-1-5545,4,4,DSATUR/52-1203r557,2,2,GREEDY/TSP-22-8-2-3936,4,4
239,Combo/SpannerUncorrelate,1,3,Combo/68_knapPI_9_2000_1000_1,1,1,GREEDY/TSP-98-1-0-5737,4,0,CHR/TSP-67-10-3-4066,0,0,GREEDY/TSP-149-10-0-3551,4,4,Expknap/31_knapPI_12_20_1000_1,3,3,GREEDY/TSP-143-1-2-5374,4,0,Expknap/22_knapPI_13_20_1000_1,3,3,Combo/Circl,1,1,Combo/SimilarWeightsUncorrelate,1,1
240,Expknap/43_knapPI_3_1000_100000_1,3,3,GREEDY/TSP-145-4-0-1617,4,4,LF/25-144r907,5,5,CHR/TSP-190-8-3-1724,0,4,Combo/SpannerUncorrelate,1,1,DSATUR/42-179r148,2,5,Expknap/31_knapPI_15_100_1000_1,3,3,Combo/Profi,1,1,Expknap/24_knapPI_16_100_1000_1,3,3,GREEDY/TSP-189-3-3-1749,4,4
241,GREEDY/TSP-178-1-0-1126,4,4,CHR/TSP-136-4-1-2321,0,0,LF/77-1875r800,5,2,DSATUR/136-5080r281,2,2,DSATUR/124-4905r512,2,2,Expknap/28_knapPI_9_50_1000000_1,3,3,Combo/10_knapPI_13_100_1000_1,1,3,GREEDY/TSP-183-4-0-2731,4,4,Expknap/47_knapPI_5_200_1000000_1,3,3,GREEDY/TSP-199-10-1-2213,4,4
242,Expknap/29_knapPI_15_1000_1000_1,3,1,GREEDY/TSP-160-6-0-807,4,4,DSATUR/62-1706r300,2,2,LF/42-548r825,5,5,DSATUR/32-382r229,2,5,GREEDY/TSP-165-7-0-1327,4,4,CHR/TSP-33-10-1-976,0,0,Combo/Circl,1,1,Expknap/45_knapPI_15_1000_1000_1,3,1,Expknap/4_knapPI_3_500_1000_1,3,3
243,Combo/Multipl,1,1,DSATUR/176-7551r533,2,2,GREEDY/TSP-194-4-2-1701,4,4,GREEDY/TSP-89-8-2-1525,4,0,CHR/TSP-150-1-3-1023,0,0,Combo/InverseStron,1,1,CHR/TSP-52-4-0-875,0,0,DSATUR/75-2644r738,2,2,GREEDY/TSP-119-4-1-1697,4,0,LF/117-4497r476,5,2
244,CHR/TSP-59-7-1-2011,0,4,LF/77-2565r322,5,2,CHR/TSP-138-4-1-49,0,4,DSATUR/166-10448r848,2,2,DSATUR/65-1475r412,2,2,Combo/Multipl,1,1,GREEDY/TSP-121-10-0-611,4,0,Combo/EvenOddStron,1,1,Expknap/25_knapPI_5_500_10000_1,3,3,GREEDY/TSP-114-10-0-2482,4,4
245,CHR/TSP-43-8-0-464,0,0,LF/13-69r369,5,5,DSATUR/96-822r310,2,2,GREEDY/TSP-91-5-0-1474,4,4,DSATUR/192-739r695,2,2,Combo/QuadFi,1,1,Expknap/27_knapPI_3_200_10000000_1,3,3,GREEDY/TSP-110-10-0-2573,4,4,CHR/TSP-32-3-0-2770,0,0,CHR/TSP-163-1-3-2834,0,4
246,DSATUR/101-2021r860,2,2,GREEDY/TSP-166-8-2-1776,4,0,DSATUR/125-851r37,2,2,GREEDY/TSP-36-10-2-2993,4,4,GREEDY/TSP-94-5-1-55,4,4,Expknap/0_knapPI_5_1000_10000000_1,3,1,LF/15-95r785,5,5,GREEDY/TSP-67-6-2-2296,4,0,LF/21-205r706,5,5,GREEDY/TSP-37-7-0-4818,4,0
247,Combo/EvenOddSubsetSu,1,1,Combo/SimilarWeightsUncorrelate,1,1,DSATUR/77-1179r587,2,2,Expknap/14_knapPI_9_2000_1000_1,3,1,DSATUR/176-6543r909,2,2,GREEDY/TSP-27-6-3-5134,4,4,GREEDY/TSP-168-4-1-47,4,4,DSATUR/140-4670r316,2,2,CHR/TSP-103-3-2-986,0,0,LF/29-277r203,5,5
248,DSATUR/155-2094r20,2,2,Combo/NoSmallWeight,1,1,Expknap/49_knapPI_3_200_10000000_1,3,3,LF/29-372r20,5,5,GREEDY/TSP-40-4-2-2232,4,0,CHR/TSP-47-2-1-346,0,0,CHR/TSP-100-2-3-3708,0,4,Combo/80_knapPI_6_200_10000_1,1,1,GREEDY/TSP-130-10-0-428,4,4,LF/29-61r679,5,5
249,GREEDY/TSP-155-2-0-5401,4,4,LF/85-323r497,5,5,Combo/SpannerUncorrelate,1,1,GREEDY/TSP-197-5-0-4398,4,4,CHR/TSP-32-3-1-1155,0,0,DSATUR/142-6313r766,2,2,Combo/SpannerUncorrelate,1,1,CHR/TSP-61-4-1-2466,0,0,Expknap/35_knapPI_2_200_10000_1,3,3,GREEDY/TSP-126-6-1-862,4,4
250,Combo/SpannerStron,1,1,DSATUR/158-2393r618,2,2,GREEDY/TSP-171-3-0-5427,4,4,DSATUR/139-4975r228,2,2,DSATUR/50-889r363,2,2,GREEDY/TSP-184-3-1-1033,4,4,DSATUR/132-973r363,2,2,LF/16-26r159,5,5,Expknap/17_knapPI_12_200_1000_1,3,3,Combo/QuadFi,1,1
251,Combo/Circl,1,1,GREEDY/TSP-59-5-3-4205,4,0,Combo/CubeFi,1,1,GREEDY/TSP-164-9-2-60,4,4,LF/17-56r659,5,5,CHR/TSP-161-10-2-4033,0,0,LF/39-575r312,5,5,DSATUR/50-806r823,2,2,Combo/Circl,1,1,LF/108-5800r906,5,2
252,Expknap/4_knapPI_11_100_1000_1,3,3,GREEDY/TSP-198-5-1-3973,4,4,CHR/TSP-180-10-2-4075,0,4,DSATUR/81-2110r957,2,2,GREEDY/TSP-37-2-3-5229,4,0,Combo/EvenOddStron,1,1,Expknap/37_knapPI_13_20_1000_1,3,3,CHR/TSP-139-2-2-3349,0,0,DSATUR/70-129r908,2,5,LF/24-80r469,5,5
253,DSATUR/151-7238r737,2,2,CHR/TSP-63-1-2-4120,0,0,GREEDY/TSP-47-1-2-5796,4,0,DSATUR/78-897r405,2,2,CHR/TSP-111-4-3-1832,0,0,CHR/TSP-82-5-0-4220,0,4,CHR/TSP-84-4-3-2552,0,0,DSATUR/124-2465r295,2,2,DSATUR/28-105r567,2,5,GREEDY/TSP-190-9-3-1353,4,0
254,LF/97-3162r428,5,2,Combo/AlmostStron,1,1,CHR/TSP-42-2-0-1106,0,0,GREEDY/TSP-191-1-0-1029,4,0,Expknap/41_knapPI_13_200_1000_1,3,3,CHR/TSP-156-5-2-3489,0,0,LF/12-22r840,5,5,LF/139-1038r550,5,2,CHR/TSP-53-10-2-2670,0,0,DSATUR/197-2994r762,2,2
255,GREEDY/TSP-21-8-3-1755,4,4,GREEDY/TSP-146-6-2-3087,4,0,Expknap/43_knapPI_1_1000_1000_1,3,3,LF/82-1905r995,5,2,CHR/TSP-164-1-2-4394,0,0,GREEDY/TSP-130-8-3-3988,4,4,LF/125-7727r55,5,2,LF/149-8048r564,5,2,Combo/ProfitLargeOnl,1,1,LF/55-1481r0,5,2
256,GREEDY/TSP-37-5-3-4261,4,0,LF/15-65r517,5,5,Combo/SpannerUncorrelate,1,1,LF/14-47r648,5,5,CHR/TSP-57-2-3-515,0,0,DSATUR/102-1024r715,2,2,Combo/ProfitLargeOnl,1,1,DSATUR/44-59r192,2,5,Expknap/10_knapPI_13_20_1000_1,3,3,Expknap/23_knapPI_16_100_1000_1,3,3
257,Combo/SpannerUncorrelate,1,1,GREEDY/TSP-195-5-2-2061,4,0,Expknap/23_knapPI_5_100_1000_1,3,3,Combo/Multipl,1,1,LF/101-500r471,5,2,GREEDY/TSP-165-10-1-5738,4,4,Combo/Multipl,1,1,CHR/TSP-50-1-1-4560,0,0,CHR/TSP-103-7-2-3445,0,0,DSATUR/66-1436r165,2,2
258,GREEDY/TSP-181-4-2-1872,4,4,LF/39-69r631,5,5,LF/130-769r374,5,2,DSATUR/172-11019r280,2,2,Expknap/11_knapPI_13_1000_1000_1,3,1,DSATUR/145-4700r244,2,2,CHR/TSP-181-7-3-1087,0,0,Combo/Profi,1,1,DSATUR/101-1020r204,2,2,Expknap/22_knapPI_16_100_1000_1,3,3
259,CHR/TSP-89-5-1-3608,0,4,DSATUR/178-7027r434,2,2,DSATUR/169-12876r752,2,2,GREEDY/TSP-107-4-2-4460,4,0,DSATUR/76-321r266,2,2,CHR/TSP-124-5-1-75,0,4,CHR/TSP-104-10-0-3888,0,0,LF/125-595r434,5,2,CHR/TSP-106-7-2-858,0,4,Combo/Multipl,1,1
260,CHR/TSP-29-9-0-4608,0,0,LF/41-281r332,5,5,Expknap/20_knapPI_3_100_10000_1,3,3,Expknap/14_knapPI_16_20_1000_1,3,3,Expknap/3_knapPI_9_500_1000_1,3,3,CHR/TSP-135-3-3-2499,0,0,CHR/TSP-46-2-3-1268,0,0,GREEDY/TSP-41-1-3-2888,4,0,CHR/TSP-50-4-2-1193,0,0,DSATUR/151-6646r568,2,2
261,Expknap/37_knapPI_5_50_100000_1,3,3,GREEDY/TSP-128-2-1-4770,4,4,Expknap/1_knapPI_9_200_100000_1,3,3,Combo/EvenOddSubsetSu,1,1,GREEDY/TSP-33-6-3-3904,4,0,Combo/47_knapPI_6_500_1000000_1,1,1,DSATUR/122-4136r11,2,2,GREEDY/TSP-127-9-0-2579,4,4,CHR/TSP-29-7-0-819,0,4,Combo/67_knapPI_6_500_1000000_1,1,1
262,Expknap/15_knapPI_3_200_10000000_1,3,3,DSATUR/36-264r83,2,5,Expknap/4_knapPI_15_1000_1000_1,3,1,DSATUR/166-13104r681,2,2,GREEDY/TSP-183-1-3-3287,4,0,Expknap/3_knapPI_1_50_10000_1,3,3,DSATUR/85-879r392,2,2,GREEDY/TSP-167-5-1-5784,4,4,Expknap/2_knapPI_9_500_1000_1,3,3,Expknap/42_knapPI_1_500_10000000_1,3,3
263,CHR/TSP-74-10-3-3266,0,0,Combo/ProfitLargeOnl,1,1,Combo/NoSmallWeight,1,1,LF/17-87r970,5,5,Expknap/40_knapPI_15_20_1000_1,3,3,LF/10-43r948,5,5,CHR/TSP-153-4-3-3381,0,4,Combo/EvenOddSubsetSu,1,1,LF/41-530r588,5,2,CHR/TSP-76-6-2-3119,0,0
264,LF/75-833r284,5,2,LF/156-11064r224,5,2,CHR/TSP-79-7-0-3099,0,0,Expknap/40_knapPI_16_1000_1000_1,3,1,DSATUR/110-2226r866,2,2,CHR/TSP-81-10-0-2802,0,0,DSATUR/166-1331r173,2,2,Combo/Multipl,1,1,Combo/InverseStron,1,3,CHR/TSP-28-6-1-3701,0,0
265,Expknap/2_knapPI_2_200_10000_1,3,3,CHR/TSP-100-6-3-33,0,0,LF/20-107r703,5,5,GREEDY/TSP-153-10-0-955,4,0,Expknap/38_knapPI_12_20_1000_1,3,3,DSATUR/137-8288r720,2,2,DSATUR/181-6719r453,2,2,Expknap/29_knapPI_1_100_1000000_1,3,3,Expknap/25_knapPI_15_1000_1000_1,3,1,Combo/EvenOddSubsetSu,1,1
266,Expknap/17_knapPI_2_1000_1000_1,3,1,Combo/RandomCeilin,1,1,Expknap/49_knapPI_4_200_1000_1,3,3,Combo/Multipl,1,1,Expknap/35_knapPI_3_200_10000000_1,3,3,Combo/RandomCeilin,1,1,Combo/QuadFi,1,1,Combo/QuadFi,1,1,GREEDY/TSP-23-3-0-1461,4,0,Combo/EvenOddSubsetSu,1,1
267,DSATUR/183-14686r320,2,2,GREEDY/TSP-195-5-3-4360,4,4,DSATUR/129-215r277,2,2,LF/57-829r733,5,5,GREEDY/TSP-137-6-1-3501,4,4,CHR/TSP-174-2-2-596,0,4,Expknap/3_knapPI_1_2000_100000_1,3,3,CHR/TSP-194-4-2-2580,0,0,LF/55-727r601,5,2,DSATUR/21-164r791,2,5
268,Expknap/2_knapPI_12_1000_1000_1,3,3,Combo/Profi,1,1,Expknap/36_knapPI_14_20_1000_1,3,3,GREEDY/TSP-119-1-3-5021,4,0,LF/105-5407r841,5,2,GREEDY/TSP-126-10-1-2893,4,0,Combo/InverseStron,1,3,GREEDY/TSP-179-2-0-1852,4,4,Combo/33_knapPI_4_500_1000000_1,1,1,Combo/55_knapPI_11_100_1000_1,1,3
