,fold0,fold0-Y,fold0-Prediction,fold1,fold1-Y,fold1-Prediction,fold2,fold2-Y,fold2-Prediction,fold3,fold3-Y,fold3-Prediction,fold4,fold4-Y,fold4-Prediction,fold5,fold5-Y,fold5-Prediction,fold6,fold6-Y,fold6-Prediction,fold7,fold7-Y,fold7-Prediction,fold8,fold8-Y,fold8-Prediction,fold9,fold9-Y,fold9-Prediction
58,Combo/61_knapPI_9_2000_1000_1_new,0,0,Expknap/16_knapPI_4_50_10000_1_new,1,1,Expknap/24_knapPI_14_200_1000_1_new,1,1,Expknap/25_knapPI_16_1000_1000_1_new,1,1,Expknap/1_knapPI_6_50_1000_1_new,1,1,Expknap/34_knapPI_12_20_1000_1_new,1,1,Expknap/18_knapPI_6_1000_1000_1_new,1,0,Combo/RandomCeiling072,0,0,Combo/Multiple039,0,0,Combo/SpannerUncorrelated092,0,1
59,Expknap/11_knapPI_2_200_10000_1_new,1,1,Expknap/47_knapPI_5_100_1000_1_new,1,1,Expknap/11_knapPI_2_50_1000_1_new,1,1,Expknap/48_knapPI_11_100_1000_1_new,1,1,Expknap/48_knapPI_2_500_10000000_1_new,1,1,Expknap/17_knapPI_14_1000_1000_1_new,1,0,Combo/EvenOddStrong060,0,0,Combo/CubeFit097,0,0,Expknap/38_knapPI_3_100_10000_1_new,1,1,Expknap/23_knapPI_3_200_10000000_1_new,1,1
60,Combo/Circle081,0,0,Expknap/47_knapPI_11_1000_1000_1_new,1,0,Combo/SpannerUncorrelated037,0,0,Expknap/38_knapPI_9_500_1000_1_new,1,1,Expknap/4_knapPI_16_1000_1000_1_new,1,0,Expknap/21_knapPI_2_500_10000000_1_new,1,1,Combo/QuadFit123,0,0,Combo/12_knapPI_6_200_10000_1_new,0,0,Expknap/36_knapPI_12_200_1000_1_new,1,1,Expknap/4_knapPI_9_500_1000_1_new,1,1
61,Combo/QuadFit126,0,0,Expknap/17_knapPI_14_100_1000_1_new,1,1,Combo/InverseStrong071,0,0,Combo/EvenOddStrong076,0,0,Combo/EvenOddStrong030,0,0,Combo/QuadFit124,0,1,Combo/ProfitLargeOnly068,0,0,Combo/SpannerUncorrelated038,0,0,Expknap/37_knapPI_9_50_1000000_1_new,1,1,Expknap/0_knapPI_2_2000_1000000_1_new,1,1
62,Expknap/16_knapPI_4_1000_10000_1_new,1,0,Expknap/21_knapPI_3_1000_100000_1_new,1,0,Expknap/30_knapPI_16_20_1000_1_new,1,1,Combo/AlmostStrong174,0,0,Combo/SpannerUncorrelated169,0,0,Expknap/48_knapPI_1_2000_100000_1_new,1,1,Combo/QuadFit167,0,0,Combo/QuadFit150,0,0,Combo/QuadFit104,0,0,Combo/SimilarWeightsUncorrelated029,0,0
63,Expknap/35_knapPI_3_500_1000_1_new,1,1,Combo/EvenOddSubsetSum043,0,0,Expknap/13_knapPI_13_100_1000_1_new,1,1,Expknap/35_knapPI_11_500_1000_1_new,1,1,Expknap/23_knapPI_15_1000_1000_1_new,1,0,Expknap/2_knapPI_14_1000_1000_1_new,1,0,Combo/ProfitLargeOnly092,0,0,Combo/QuadFit097,0,0,Expknap/45_knapPI_4_500_1000000_1_new,1,1,Expknap/36_knapPI_3_1000_100000_1_new,1,0
64,Expknap/20_knapPI_2_100_1000000_1_new,1,1,Expknap/3_knapPI_12_20_1000_1_new,1,1,Expknap/24_knapPI_11_100_1000_1_new,1,1,Expknap/47_knapPI_11_100_1000_1_new,1,1,Expknap/2_knapPI_6_50_1000_1_new,1,1,Expknap/28_knapPI_1_500_10000000_1_new,1,1,Expknap/39_knapPI_12_20_1000_1_new,1,1,Expknap/22_knapPI_15_1000_1000_1_new,1,1,Expknap/19_knapPI_3_1000_100000_1_new,1,0,Combo/EvenOddSubsetSum050,0,0
65,Combo/ProfitLargeOnly080,0,0,Expknap/44_knapPI_3_2000_10000_1_new,1,1,Expknap/12_knapPI_6_50_1000_1_new,1,1,Combo/15_knapPI_9_2000_1000_1_new,0,0,Combo/EvenOddSubsetSum178,0,0,Expknap/22_knapPI_6_200_10000_1_new,1,1,Combo/EvenOddStrong132,0,0,Combo/QuadFit161,0,0,Expknap/41_knapPI_15_1000_1000_1_new,1,0,Combo/SimilarWeightsUncorrelated166,0,0
66,Combo/Circle045,0,0,Combo/QuadFit049,0,0,Expknap/49_knapPI_16_100_1000_1_new,1,1,Expknap/10_knapPI_1_100_1000000_1_new,1,1,Combo/CubeFit046,0,0,Combo/CubeFit084,0,0,Expknap/45_knapPI_3_2000_10000_1_new,1,1,Expknap/35_knapPI_5_500_10000_1_new,1,1,Expknap/21_knapPI_3_500_1000_1_new,1,1,Combo/QuadFit102,0,0
67,Combo/ProfitLargeOnly105,0,0,Expknap/45_knapPI_9_100_1000_1_new,1,1,Combo/SpannerStrong061,0,0,Combo/28_knapPI_6_500_1000000_1_new,0,0,Combo/ProfitLargeOnly167,0,0,Expknap/29_knapPI_16_20_1000_1_new,1,1,Combo/Multiple116,0,0,Combo/RandomCeiling021,0,0,Expknap/42_knapPI_2_200_10000_1_new,1,1,Combo/Multiple196,0,0
68,Expknap/32_knapPI_1_1000_1000_1_new,1,1,Combo/97_knapPI_4_1000_10000_1_new,0,0,Expknap/13_knapPI_2_200_10000_1_new,1,1,Expknap/36_knapPI_16_20_1000_1_new,1,1,Expknap/47_knapPI_9_200_100000_1_new,1,1,Combo/EvenOddStrong173,0,0,Combo/AlmostStrong010,0,0,Combo/Profit195,0,0,Combo/EvenOddStrong118,0,0,Combo/InverseStrong087,0,0
69,Combo/Multiple075,0,0,Expknap/10_knapPI_3_50_1000000_1_new,1,1,Combo/EvenOddStrong086,0,0,Expknap/33_knapPI_1_500_10000000_1_new,1,1,Expknap/19_knapPI_6_200_10000_1_new,1,1,Expknap/3_knapPI_15_100_1000_1_new,1,1,Combo/Circle095,0,0,Expknap/40_knapPI_9_100_1000_1_new,1,1,Expknap/40_knapPI_9_200_100000_1_new,1,1,Expknap/35_knapPI_16_100_1000_1_new,1,1
70,Expknap/29_knapPI_9_100_1000_1_new,1,1,Expknap/22_knapPI_13_200_1000_1_new,1,1,Expknap/31_knapPI_13_100_1000_1_new,1,1,Combo/53_knapPI_13_200_1000_1_new,0,1,Combo/InverseStrong131,0,0,Expknap/28_knapPI_2_50_1000_1_new,1,1,Expknap/12_knapPI_14_1000_1000_1_new,1,0,Combo/AlmostStrong074,0,0,Combo/SimilarWeightsUncorrelated064,0,0,Combo/QuadFit096,0,0
71,Combo/ProfitLargeOnly076,0,0,Expknap/40_knapPI_9_500_1000_1_new,1,1,Combo/InverseStrong144,0,0,Combo/Multiple100,0,0,Expknap/17_knapPI_5_200_1000000_1_new,1,1,Combo/AlmostStrong170,0,0,Combo/23_knapPI_6_500_1000000_1_new,0,0,Expknap/41_knapPI_4_200_1000_1_new,1,1,Combo/ProfitLargeOnly082,0,0,Combo/Profit057,0,0
72,Combo/ProfitLargeOnly086,0,0,Combo/EvenOddStrong178,0,0,Expknap/31_knapPI_4_100_10000000_1_new,1,1,Combo/Multiple056,0,0,Combo/InverseStrong016,0,1,Expknap/30_knapPI_4_100_10000000_1_new,1,1,Combo/SpannerUncorrelated107,0,0,Combo/EvenOddStrong044,0,0,Expknap/38_knapPI_16_200_1000_1_new,1,1,Combo/CubeFit011,0,0
73,Expknap/24_knapPI_15_20_1000_1_new,1,1,Expknap/17_knapPI_6_1000_1000_1_new,1,0,Expknap/23_knapPI_4_100_10000000_1_new,1,1,Combo/NoSmallWeights162,0,0,Expknap/46_knapPI_6_200_10000_1_new,1,1,Combo/Circle161,0,0,Expknap/24_knapPI_9_50_1000000_1_new,1,1,Expknap/32_knapPI_3_2000_10000_1_new,1,1,Combo/19_knapPI_6_2000_10000000_1_new,0,0,Combo/Multiple095,0,0
74,Combo/SpannerStrong101,0,0,Expknap/48_knapPI_9_50_1000000_1_new,1,1,Expknap/24_knapPI_16_20_1000_1_new,1,1,Expknap/2_knapPI_11_100_1000_1_new,1,1,Combo/ProfitLargeOnly134,0,0,Combo/ProfitLargeOnly077,0,0,Expknap/42_knapPI_11_200_1000_1_new,1,0,Expknap/3_knapPI_5_2000_1000_1_new,1,1,Combo/EvenOddStrong119,0,0,Expknap/16_knapPI_15_1000_1000_1_new,1,0
75,Combo/Multiple107,0,0,Combo/SpannerUncorrelated068,0,0,Combo/Multiple062,0,0,Combo/AlmostStrong199,0,0,Combo/EvenOddSubsetSum190,0,0,Combo/90_knapPI_12_1000_1000_1_new,0,0,Expknap/38_knapPI_5_500_10000_1_new,1,1,Expknap/24_knapPI_9_200_100000_1_new,1,1,Expknap/12_knapPI_14_20_1000_1_new,1,1,Expknap/12_knapPI_5_200_1000000_1_new,1,1
76,Combo/QuadFit108,0,0,Combo/CubeFit103,0,0,Expknap/25_knapPI_5_100_1000_1_new,1,1,Combo/1_knapPI_11_500_1000_1_new,0,0,Combo/InverseStrong019,0,0,Combo/Profit197,0,0,Expknap/0_knapPI_13_20_1000_1_new,1,1,Expknap/4_knapPI_9_100_1000_1_new,1,1,Combo/ProfitLargeOnly125,0,0,Expknap/47_knapPI_16_200_1000_1_new,1,1
77,Combo/98_knapPI_4_2000_100000_1_new,0,0,Expknap/36_knapPI_12_1000_1000_1_new,1,0,Expknap/18_knapPI_3_50_1000000_1_new,1,1,Expknap/13_knapPI_4_50_10000_1_new,1,1,Expknap/24_knapPI_16_100_1000_1_new,1,1,Combo/EvenOddStrong123,0,0,Combo/43_knapPI_6_500_1000000_1_new,0,0,Expknap/19_knapPI_2_1000_1000_1_new,1,1,Expknap/23_knapPI_3_500_1000_1_new,1,1,Combo/CubeFit112,0,0
78,Expknap/32_knapPI_16_1000_1000_1_new,1,1,Expknap/23_knapPI_5_200_1000000_1_new,1,1,Expknap/21_knapPI_1_50_10000_1_new,1,1,Expknap/17_knapPI_15_20_1000_1_new,1,1,Expknap/11_knapPI_1_100_1000000_1_new,1,1,Combo/7_knapPI_11_2000_1000_1_new,0,0,Expknap/42_knapPI_2_1000_1000_1_new,1,1,Expknap/15_knapPI_14_200_1000_1_new,1,1,Expknap/42_knapPI_13_100_1000_1_new,1,1,Expknap/32_knapPI_4_100_10000000_1_new,1,1
79,Expknap/25_knapPI_9_100_1000_1_new,1,1,Combo/SpannerUncorrelated137,0,1,Expknap/39_knapPI_3_50_1000000_1_new,1,1,Combo/SpannerStrong015,0,0,Expknap/41_knapPI_14_200_1000_1_new,1,1,Expknap/42_knapPI_1_50_10000_1_new,1,1,Expknap/16_knapPI_1_2000_100000_1_new,1,1,Combo/EvenOddSubsetSum082,0,0,Combo/EvenOddSubsetSum102,0,0,Combo/Profit078,0,0
80,Combo/Circle018,0,0,Combo/54_knapPI_6_500_1000000_1_new,0,0,Combo/ProfitLargeOnly114,0,0,Combo/SpannerUncorrelated059,0,0,Expknap/39_knapPI_2_500_10000000_1_new,1,1,Expknap/31_knapPI_15_1000_1000_1_new,1,0,Expknap/13_knapPI_14_1000_1000_1_new,1,0,Combo/EvenOddStrong017,0,0,Combo/ProfitLargeOnly039,0,0,Expknap/14_knapPI_16_200_1000_1_new,1,1
81,Expknap/28_knapPI_2_100_1000000_1_new,1,1,Expknap/27_knapPI_3_500_1000_1_new,1,1,Combo/QuadFit166,0,0,Combo/Multiple156,0,0,Combo/QuadFit093,0,0,Combo/InverseStrong076,0,0,Combo/SpannerStrong172,0,0,Expknap/16_knapPI_2_50_1000_1_new,1,1,Combo/54_knapPI_6_200_10000_1_new,0,1,Expknap/14_knapPI_15_200_1000_1_new,1,1
82,Combo/ProfitLargeOnly026,0,0,Expknap/21_knapPI_2_100_1000000_1_new,1,1,Combo/88_knapPI_9_2000_1000_1_new,0,0,Expknap/23_knapPI_2_2000_1000000_1_new,1,1,Expknap/30_knapPI_3_50_1000000_1_new,1,1,Combo/SpannerUncorrelated122,0,1,Expknap/48_knapPI_11_2000_1000_1_new,1,0,Expknap/14_knapPI_9_200_100000_1_new,1,1,Combo/QuadFit136,0,0,Expknap/19_knapPI_15_200_1000_1_new,1,1
83,Combo/EvenOddStrong155,0,0,Expknap/32_knapPI_2_1000_1000_1_new,1,1,Combo/EvenOddStrong036,0,0,Expknap/35_knapPI_11_100_1000_1_new,1,1,Expknap/17_knapPI_6_50_1000_1_new,1,1,Combo/ProfitLargeOnly091,0,0,Combo/ProfitLargeOnly135,0,0,Expknap/36_knapPI_4_500_1000000_1_new,1,1,Expknap/22_knapPI_6_1000_1000_1_new,1,0,Expknap/23_knapPI_1_100_1000000_1_new,1,1
84,Combo/CubeFit130,0,0,Expknap/41_knapPI_3_50_1000000_1_new,1,1,Expknap/48_knapPI_5_500_10000_1_new,1,1,Combo/AlmostStrong129,0,0,Combo/Multiple005,0,0,Combo/AlmostStrong137,0,0,Expknap/43_knapPI_9_50_1000000_1_new,1,1,Combo/InverseStrong024,0,0,Expknap/23_knapPI_1_200_10000_1_new,1,1,Combo/CubeFit129,0,0
85,Combo/EvenOddStrong147,0,0,Expknap/50_knapPI_14_1000_1000_1_new,1,1,Expknap/47_knapPI_5_50_100000_1_new,1,1,Combo/Profit123,0,0,Expknap/14_knapPI_2_50_1000_1_new,1,1,Combo/64_knapPI_9_2000_1000_1_new,0,0,Expknap/33_knapPI_5_1000_10000000_1_new,1,0,Expknap/36_knapPI_1_500_10000000_1_new,1,1,Expknap/48_knapPI_5_1000_10000000_1_new,1,0,Combo/AlmostStrong034,0,0
86,Combo/EvenOddSubsetSum126,0,0,Expknap/1_knapPI_14_200_1000_1_new,1,1,Expknap/10_knapPI_4_50_10000_1_new,1,1,Expknap/30_knapPI_1_1000_1000_1_new,1,1,Combo/SimilarWeightsUncorrelated102,0,0,Combo/Multiple090,0,0,Combo/InverseStrong196,0,0,Expknap/3_knapPI_9_500_1000_1_new,1,1,Combo/CubeFit137,0,0,Expknap/34_knapPI_6_200_10000_1_new,1,1
87,Expknap/4_knapPI_15_100_1000_1_new,1,1,Combo/ProfitLargeOnly060,0,0,Combo/EvenOddStrong007,0,0,Expknap/45_knapPI_5_2000_1000_1_new,1,1,Expknap/2_knapPI_16_100_1000_1_new,1,1,Combo/RandomCeiling012,0,0,Combo/Multiple013,0,0,Combo/85_knapPI_11_200_1000_1_new,0,0,Expknap/14_knapPI_1_200_10000_1_new,1,1,Combo/QuadFit099,0,0
88,Expknap/33_knapPI_3_1000_100000_1_new,1,0,Combo/AlmostStrong037,0,0,Expknap/21_knapPI_11_2000_1000_1_new,1,1,Combo/69_knapPI_4_500_1000000_1_new,0,1,Expknap/30_knapPI_5_200_1000000_1_new,1,1,Combo/SpannerUncorrelated063,0,0,Combo/SpannerUncorrelated164,0,0,Expknap/18_knapPI_1_2000_100000_1_new,1,1,Combo/Circle135,0,0,Expknap/23_knapPI_5_500_10000_1_new,1,1
89,Combo/SpannerUncorrelated023,0,0,Combo/Profit024,0,0,Expknap/12_knapPI_1_2000_100000_1_new,1,1,Combo/ProfitLargeOnly186,0,0,Combo/31_knapPI_6_500_1000000_1_new,0,0,Expknap/0_knapPI_5_1000_10000000_1_new,1,0,Combo/EvenOddSubsetSum182,0,0,Combo/SimilarWeightsUncorrelated020,0,0,Expknap/45_knapPI_1_500_10000000_1_new,1,1,Expknap/23_knapPI_15_200_1000_1_new,1,1
90,Expknap/30_knapPI_5_500_10000_1_new,1,1,Expknap/41_knapPI_9_500_1000_1_new,1,1,Expknap/38_knapPI_4_100_10000000_1_new,1,1,Combo/SimilarWeightsUncorrelated066,0,0,Combo/QuadFit040,0,0,Combo/InverseStrong040,0,0,Combo/AlmostStrong059,0,0,Combo/EvenOddStrong169,0,0,Expknap/46_knapPI_11_100_1000_1_new,1,1,Expknap/16_knapPI_2_2000_1000000_1_new,1,1
91,Expknap/21_knapPI_11_200_1000_1_new,1,1,Expknap/25_knapPI_9_200_100000_1_new,1,1,Expknap/4_knapPI_14_100_1000_1_new,1,1,Combo/InverseStrong053,0,0,Combo/SpannerUncorrelated096,0,0,Expknap/18_knapPI_3_2000_10000_1_new,1,1,Combo/EvenOddSubsetSum143,0,0,Expknap/11_knapPI_2_500_10000000_1_new,1,1,Combo/6_knapPI_6_500_1000000_1_new,0,0,Expknap/13_knapPI_15_100_1000_1_new,1,1
92,Combo/SpannerStrong093,0,0,Expknap/21_knapPI_5_200_1000000_1_new,1,1,Combo/CubeFit037,0,0,Combo/SpannerUncorrelated135,0,0,Combo/CubeFit036,0,0,Combo/SimilarWeightsUncorrelated145,0,0,Combo/EvenOddStrong171,0,0,Combo/Circle156,0,0,Expknap/24_knapPI_5_1000_10000000_1_new,1,0,Expknap/14_knapPI_5_200_1000000_1_new,1,1
93,Expknap/15_knapPI_15_200_1000_1_new,1,1,Expknap/0_knapPI_14_20_1000_1_new,1,1,Expknap/22_knapPI_5_500_10000_1_new,1,1,Combo/Profit120,0,0,Combo/SimilarWeightsUncorrelated005,0,0,Expknap/21_knapPI_4_100_10000000_1_new,1,1,Combo/EvenOddSubsetSum052,0,0,Combo/Multiple017,0,0,Combo/InverseStrong003,0,0,Expknap/24_knapPI_3_500_1000_1_new,1,1
94,Expknap/35_knapPI_5_2000_1000_1_new,1,1,Combo/Multiple023,0,0,Combo/InverseStrong104,0,0,Expknap/31_knapPI_1_100_1000000_1_new,1,1,Expknap/40_knapPI_13_200_1000_1_new,1,1,Expknap/19_knapPI_12_1000_1000_1_new,1,0,Combo/EvenOddSubsetSum183,0,0,Combo/74_knapPI_13_1000_1000_1_new,0,0,Expknap/26_knapPI_3_2000_10000_1_new,1,1,Expknap/27_knapPI_16_20_1000_1_new,1,1
95,Expknap/12_knapPI_4_2000_100000_1_new,1,0,Combo/ProfitLargeOnly056,0,0,Combo/75_knapPI_4_500_1000000_1_new,0,1,Expknap/35_knapPI_5_50_100000_1_new,1,1,Combo/ProfitLargeOnly101,0,0,Combo/EvenOddStrong114,0,0,Combo/20_knapPI_6_500_1000000_1_new,0,0,Combo/Profit187,0,0,Expknap/1_knapPI_5_200_1000000_1_new,1,1,Expknap/1_knapPI_15_100_1000_1_new,1,1
96,Expknap/48_knapPI_4_100_10000000_1_new,1,1,Combo/EvenOddStrong089,0,0,Combo/ProfitLargeOnly058,0,0,Expknap/27_knapPI_12_1000_1000_1_new,1,0,Expknap/3_knapPI_1_500_10000000_1_new,1,1,Combo/EvenOddSubsetSum151,0,0,Expknap/31_knapPI_9_1000_1000000_1_new,1,0,Expknap/11_knapPI_5_500_10000_1_new,1,1,Combo/SpannerUncorrelated120,0,0,Combo/Circle116,0,0
97,Expknap/46_knapPI_2_50_1000_1_new,1,1,Expknap/31_knapPI_6_1000_1000_1_new,1,0,Expknap/27_knapPI_9_200_100000_1_new,1,1,Combo/18_knapPI_6_500_1000000_1_new,0,0,Expknap/13_knapPI_2_1000_1000_1_new,1,1,Combo/EvenOddSubsetSum087,0,0,Combo/RandomCeiling066,0,0,Expknap/32_knapPI_9_200_100000_1_new,1,1,Expknap/27_knapPI_9_50_1000000_1_new,1,1,Combo/Circle158,0,0
98,Expknap/47_knapPI_13_1000_1000_1_new,1,0,Combo/Multiple071,0,0,Combo/Circle128,0,0,Combo/48_knapPI_6_200_10000_1_new,0,1,Expknap/28_knapPI_3_500_1000_1_new,1,1,Expknap/21_knapPI_11_500_1000_1_new,1,1,Combo/AlmostStrong114,0,0,Combo/AlmostStrong024,0,0,Expknap/21_knapPI_4_2000_100000_1_new,1,0,Expknap/2_knapPI_12_200_1000_1_new,1,1
99,Expknap/33_knapPI_1_2000_100000_1_new,1,1,Combo/68_knapPI_4_2000_100000_1_new,0,0,Combo/CubeFit151,0,0,Expknap/37_knapPI_16_20_1000_1_new,1,1,Expknap/49_knapPI_12_1000_1000_1_new,1,0,Combo/RandomCeiling185,0,0,Combo/Profit129,0,0,Combo/Profit087,0,0,Expknap/45_knapPI_2_1000_1000_1_new,1,1,Combo/SimilarWeightsUncorrelated025,0,0
100,Combo/ProfitLargeOnly052,0,0,Combo/EvenOddSubsetSum084,0,0,Expknap/13_knapPI_2_50_1000_1_new,1,1,Combo/Multiple174,0,0,Expknap/50_knapPI_13_20_1000_1_new,1,1,Combo/0_knapPI_6_500_1000000_1_new,0,0,Combo/RandomCeiling104,0,0,Expknap/12_knapPI_2_1000_1000_1_new,1,1,Combo/2_knapPI_6_500_1000000_1_new,0,0,Expknap/18_knapPI_16_100_1000_1_new,1,1
101,Expknap/3_knapPI_9_100_1000_1_new,1,1,Combo/QuadFit189,0,0,Combo/Circle097,0,0,Expknap/40_knapPI_3_200_10000000_1_new,1,1,Combo/CubeFit067,0,0,Expknap/33_knapPI_13_200_1000_1_new,1,1,Combo/CubeFit140,0,0,Combo/EvenOddSubsetSum120,0,0,Combo/86_knapPI_9_2000_1000_1_new,0,0,Combo/EvenOddSubsetSum196,0,0
102,Combo/SpannerStrong066,0,0,Expknap/43_knapPI_14_200_1000_1_new,1,1,Combo/Circle120,0,0,Expknap/3_knapPI_9_50_1000000_1_new,1,1,Expknap/29_knapPI_2_50_1000_1_new,1,1,Combo/EvenOddSubsetSum186,0,0,Expknap/46_knapPI_4_50_10000_1_new,1,1,Expknap/33_knapPI_4_100_10000000_1_new,1,1,Expknap/31_knapPI_12_20_1000_1_new,1,1,Expknap/37_knapPI_5_500_10000_1_new,1,1
103,Combo/CubeFit057,0,0,Expknap/2_knapPI_3_200_10000000_1_new,1,1,Combo/InverseStrong115,0,0,Expknap/19_knapPI_1_500_10000000_1_new,1,1,Expknap/35_knapPI_4_500_1000000_1_new,1,1,Expknap/32_knapPI_11_500_1000_1_new,1,1,Combo/EvenOddSubsetSum181,0,0,Combo/NoSmallWeights102,0,0,Combo/60_knapPI_6_2000_10000000_1_new,0,0,Expknap/34_knapPI_11_500_1000_1_new,1,0
104,Expknap/43_knapPI_14_20_1000_1_new,1,1,Expknap/1_knapPI_13_100_1000_1_new,1,1,Combo/Profit132,0,0,Combo/SimilarWeightsUncorrelated086,0,0,Expknap/37_knapPI_6_200_10000_1_new,1,1,Expknap/49_knapPI_4_50_10000_1_new,1,1,Expknap/10_knapPI_3_100_10000_1_new,1,1,Expknap/43_knapPI_16_1000_1000_1_new,1,0,Expknap/36_knapPI_5_100_1000_1_new,1,1,Expknap/30_knapPI_9_500_1000_1_new,1,1
105,Expknap/16_knapPI_14_20_1000_1_new,1,1,Expknap/10_knapPI_5_200_1000000_1_new,1,1,Expknap/27_knapPI_4_500_1000000_1_new,1,1,Expknap/18_knapPI_3_1000_100000_1_new,1,1,Expknap/15_knapPI_3_100_10000_1_new,1,1,Combo/EvenOddStrong152,0,0,Expknap/49_knapPI_1_100_1000000_1_new,1,1,Expknap/3_knapPI_14_100_1000_1_new,1,1,Combo/14_knapPI_11_1000_1000_1_new,0,0,Expknap/28_knapPI_1_1000_1000_1_new,1,1
106,Expknap/3_knapPI_5_1000_10000000_1_new,1,0,Combo/SpannerUncorrelated056,0,0,Expknap/37_knapPI_15_100_1000_1_new,1,1,Expknap/30_knapPI_9_100_1000_1_new,1,1,Combo/Circle125,0,0,Expknap/21_knapPI_14_1000_1000_1_new,1,0,Expknap/4_knapPI_5_50_100000_1_new,1,1,Expknap/49_knapPI_5_200_1000000_1_new,1,1,Expknap/14_knapPI_2_500_10000000_1_new,1,1,Expknap/14_knapPI_2_200_10000_1_new,1,1
107,Expknap/41_knapPI_1_1000_1000_1_new,1,1,Expknap/44_knapPI_1_500_10000000_1_new,1,1,Combo/SpannerStrong036,0,0,Combo/AlmostStrong039,0,0,Combo/EvenOddSubsetSum110,0,0,Expknap/23_knapPI_3_50_1000000_1_new,1,1,Combo/78_knapPI_6_500_1000000_1_new,0,0,Expknap/31_knapPI_16_20_1000_1_new,1,1,Expknap/4_knapPI_1_2000_100000_1_new,1,1,Expknap/17_knapPI_3_2000_10000_1_new,1,1
108,Expknap/39_knapPI_1_50_10000_1_new,1,1,Combo/EvenOddSubsetSum016,0,0,Expknap/33_knapPI_2_1000_1000_1_new,1,1,Expknap/29_knapPI_3_1000_100000_1_new,1,1,Combo/Multiple127,0,0,Combo/CubeFit170,0,1,Expknap/48_knapPI_2_200_10000_1_new,1,1,Combo/EvenOddStrong138,0,0,Expknap/18_knapPI_9_50_1000000_1_new,1,1,Combo/CubeFit082,0,0
109,Expknap/15_knapPI_4_50_10000_1_new,1,1,Expknap/10_knapPI_4_200_1000_1_new,1,1,Expknap/22_knapPI_2_500_10000000_1_new,1,1,Expknap/26_knapPI_1_2000_100000_1_new,1,1,Expknap/47_knapPI_5_200_1000000_1_new,1,1,Expknap/25_knapPI_2_100_1000000_1_new,1,1,Combo/CubeFit095,0,0,Combo/27_knapPI_4_2000_100000_1_new,0,0,Expknap/15_knapPI_4_100_10000000_1_new,1,1,Expknap/42_knapPI_2_100_1000000_1_new,1,1
110,Expknap/24_knapPI_15_100_1000_1_new,1,1,Combo/InverseStrong015,0,0,Combo/Circle163,0,0,Expknap/13_knapPI_1_100_1000000_1_new,1,1,Expknap/10_knapPI_5_500_10000_1_new,1,1,Combo/33_knapPI_6_500_1000000_1_new,0,0,Combo/CubeFit197,0,0,Expknap/3_knapPI_2_100_1000000_1_new,1,1,Expknap/49_knapPI_1_2000_100000_1_new,1,1,Combo/InverseStrong194,0,0
111,Combo/EvenOddSubsetSum034,0,0,Expknap/16_knapPI_12_20_1000_1_new,1,1,Combo/EvenOddStrong174,0,0,Combo/SpannerUncorrelated053,0,0,Expknap/41_knapPI_16_100_1000_1_new,1,1,Combo/EvenOddSubsetSum002,0,0,Combo/Profit193,0,0,Combo/NoSmallWeights195,0,0,Expknap/10_knapPI_2_200_10000_1_new,1,0,Combo/54_knapPI_9_2000_1000_1_new,0,0
112,Combo/SpannerUncorrelated072,0,0,Expknap/34_knapPI_4_200_1000_1_new,1,1,Expknap/47_knapPI_12_20_1000_1_new,1,1,Expknap/13_knapPI_16_1000_1000_1_new,1,1,Expknap/49_knapPI_2_500_10000000_1_new,1,1,Combo/EvenOddSubsetSum059,0,0,Expknap/12_knapPI_14_100_1000_1_new,1,1,Expknap/28_knapPI_11_1000_1000_1_new,1,0,Expknap/10_knapPI_2_50_1000_1_new,1,1,Expknap/49_knapPI_15_20_1000_1_new,1,1
113,Expknap/30_knapPI_4_500_1000000_1_new,1,1,Combo/EvenOddStrong087,0,0,Combo/AlmostStrong040,0,0,Expknap/4_knapPI_15_200_1000_1_new,1,1,Expknap/13_knapPI_6_1000_1000_1_new,1,0,Combo/46_knapPI_6_500_1000000_1_new,0,0,Expknap/34_knapPI_1_1000_1000_1_new,1,1,Combo/InverseStrong102,0,0,Expknap/30_knapPI_6_50_1000_1_new,1,1,Combo/EvenOddSubsetSum068,0,0
114,Combo/Profit067,0,0,Expknap/49_knapPI_13_20_1000_1_new,1,1,Combo/NoSmallWeights107,0,0,Combo/InverseStrong174,0,0,Combo/EvenOddStrong156,0,0,Combo/Multiple024,0,0,Combo/24_knapPI_13_200_1000_1_new,0,1,Expknap/30_knapPI_5_100_1000_1_new,1,1,Combo/EvenOddStrong111,0,0,Combo/79_knapPI_12_200_1000_1_new,0,1
115,Combo/Circle028,0,0,Combo/42_knapPI_9_1000_1000000_1_new,0,0,Expknap/4_knapPI_1_50_10000_1_new,1,1,Expknap/19_knapPI_12_20_1000_1_new,1,1,Expknap/29_knapPI_16_1000_1000_1_new,1,0,Combo/Multiple045,0,0,Expknap/47_knapPI_9_50_1000000_1_new,1,1,Expknap/2_knapPI_13_200_1000_1_new,1,0,Combo/42_knapPI_12_200_1000_1_new,0,1,Combo/SpannerUncorrelated015,0,0
